participant,trial_count,line_width,line_id,line_orientation
27,17,2.0,r1c0_right,vertical
27,17,2.0,r1c1_bottom_left,back_slash
27,17,2.0,r2c0_bottom_right,forward_slash
27,17,2.0,r2c1_right,vertical
27,17,2.0,r2c2_bottom_left,back_slash
27,17,2.0,r3c2_right,vertical
27,18,1.3333,r0c1_right,vertical
27,18,1.3333,r0c2_right,vertical
27,18,1.3333,r1c0_right,vertical
27,18,1.3333,r1c1_bottom_left,back_slash
27,18,1.3333,r2c2_bottom_right,forward_slash
27,19,1.3333,r2c3_bottom_right,forward_slash
27,19,1.6667,r0c0_right,vertical
27,19,1.6667,r2c3_bottom_left,back_slash
27,20,1.0,r1c0_bottom_right,forward_slash
27,20,1.3333,r0c1_bottom_left,back_slash
27,20,1.3333,r0c2_bottom_left,back_slash
27,20,1.3333,r0c3_bottom_left,back_slash
27,20,1.3333,r1c1_right,vertical
27,20,1.3333,r3c2_right,vertical
27,21,1.0,r2c2_bottom_right,forward_slash
27,21,1.0,r3c2_right,vertical
27,21,1.3333,r1c1_bottom_left,back_slash
27,21,1.3333,r1c2_bottom_left,back_slash
27,22,1.0,r0c1_bottom_left,back_slash
27,22,1.3333,r0c2_bottom_right,forward_slash
27,22,1.3333,r1c2_right,vertical
27,23,1.6667,r1c1_bottom_left,back_slash
27,23,1.6667,r2c0_right,vertical
27,23,1.6667,r2c1_bottom_right,forward_slash
27,24,1.3333,r0c1_bottom_left,back_slash
27,24,1.3333,r1c3_bottom_left,back_slash
27,24,1.3333,r2c1_bottom_left,back_slash
27,24,1.3333,r2c1_right,vertical
27,25,1.0,r1c1_bottom_right,forward_slash
27,25,1.3333,r0c2_right,vertical
27,25,1.6667,r2c2_bottom_left,back_slash
27,25,1.6667,r3c0_right,vertical
27,26,1.3333,r1c0_bottom_left,back_slash
27,26,1.3333,r1c2_bottom_right,forward_slash
27,26,1.3333,r2c3_bottom_right,forward_slash
27,27,1.0,r2c3_bottom_right,forward_slash
27,27,1.3333,r0c2_bottom_left,back_slash
27,27,1.3333,r2c2_right,vertical
27,28,1.0,r2c1_right,vertical
27,28,1.3333,r2c1_bottom_right,forward_slash
27,28,1.3333,r3c2_right,vertical
27,29,1.3333,r0c2_bottom_left,back_slash
27,29,1.3333,r1c1_bottom_left,back_slash
27,29,1.3333,r2c0_right,vertical
27,29,1.3333,r2c3_bottom_left,back_slash
27,30,1.3333,r1c1_bottom_left,back_slash
27,30,1.6667,r2c2_right,vertical
27,30,1.6667,r2c3_bottom_right,forward_slash
27,31,1.6667,r0c0_right,vertical
27,31,1.6667,r1c0_bottom_right,forward_slash
27,31,1.6667,r2c3_bottom_right,forward_slash
27,31,1.6667,r3c2_right,vertical
27,32,1.0,r2c0_bottom_right,forward_slash
27,32,1.0,r2c3_bottom_left,back_slash
27,32,1.6667,r0c1_bottom_right,forward_slash
27,32,1.6667,r1c2_bottom_right,forward_slash
27,32,1.6667,r2c1_bottom_left,back_slash
27,32,1.6667,r2c1_right,vertical
27,32,1.6667,r2c3_bottom_right,forward_slash
27,33,1.0,r0c0_right,vertical
27,33,1.3333,r2c0_bottom_right,forward_slash
27,33,1.3333,r2c2_right,vertical
27,33,1.3333,r3c0_right,vertical
27,33,1.3333,r3c1_right,vertical
27,34,1.0,r0c3_bottom_left,back_slash
27,34,1.0,r1c3_bottom_left,back_slash
27,34,1.3333,r2c1_right,vertical
27,35,1.0,r2c0_bottom_right,forward_slash
27,35,1.3333,r0c1_right,vertical
27,35,1.3333,r1c0_bottom_left,back_slash
27,36,1.0,r2c3_bottom_left,back_slash
27,36,1.3333,r1c2_bottom_left,back_slash
27,36,1.3333,r1c2_bottom_right,forward_slash
27,36,1.3333,r2c0_right,vertical
27,36,1.3333,r2c1_right,vertical
27,37,1.3333,r1c0_bottom_right,forward_slash
27,37,1.3333,r1c1_right,vertical
27,37,1.3333,r3c0_right,vertical
27,38,1.0,r0c1_right,vertical
27,38,1.3333,r1c3_bottom_left,back_slash
27,38,1.3333,r3c1_right,vertical
27,39,1.3333,r2c3_bottom_right,forward_slash
27,39,1.6667,r0c1_bottom_left,back_slash
27,39,1.6667,r0c2_right,vertical
27,39,1.6667,r1c3_bottom_left,back_slash
27,39,1.6667,r2c1_bottom_right,forward_slash
27,39,1.6667,r2c3_bottom_left,back_slash
27,40,1.0,r2c3_bottom_left,back_slash
27,40,1.3333,r2c3_bottom_right,forward_slash
27,40,2.0,r0c0_right,vertical
27,40,2.0,r1c1_bottom_left,back_slash
27,40,2.0,r2c2_bottom_left,back_slash
27,40,2.0,r2c2_bottom_right,forward_slash
27,41,1.3333,r0c0_right,vertical
27,41,1.3333,r1c3_bottom_left,back_slash
27,41,1.3333,r2c2_right,vertical
27,42,1.0,r1c2_right,vertical
27,42,1.3333,r0c2_bottom_right,forward_slash
27,42,1.3333,r2c2_bottom_left,back_slash
27,42,1.3333,r2c3_bottom_left,back_slash
27,43,1.3333,r0c1_right,vertical
27,43,1.3333,r0c3_bottom_left,back_slash
27,43,1.3333,r3c2_right,vertical
27,44,1.3333,r1c0_bottom_left,back_slash
27,44,1.3333,r2c1_bottom_left,back_slash
27,44,1.6667,r1c1_bottom_left,back_slash
27,45,1.0,r3c1_right,vertical
27,45,1.3333,r0c3_bottom_right,forward_slash
27,45,1.6667,r0c1_right,vertical
27,45,1.6667,r1c2_bottom_left,back_slash
27,45,1.6667,r1c3_bottom_left,back_slash
27,45,1.6667,r2c0_right,vertical
27,45,1.6667,r2c2_bottom_left,back_slash
27,45,1.6667,r3c2_right,vertical
27,46,1.3333,r1c3_bottom_left,back_slash
27,46,1.6667,r0c2_bottom_right,forward_slash
27,46,1.6667,r3c1_right,vertical
27,47,1.0,r2c2_right,vertical
27,47,1.3333,r0c2_bottom_left,back_slash
27,47,1.3333,r1c0_bottom_left,back_slash
27,47,1.3333,r1c3_bottom_left,back_slash
27,47,1.3333,r2c1_right,vertical
27,47,1.3333,r3c2_right,vertical
27,48,1.0,r0c2_bottom_left,back_slash
27,48,1.6667,r0c0_right,vertical
27,48,1.6667,r0c1_bottom_right,forward_slash
27,48,1.6667,r0c3_bottom_right,forward_slash
27,48,1.6667,r1c2_bottom_left,back_slash
27,49,1.3333,r0c0_bottom_right,forward_slash
27,49,1.3333,r0c1_bottom_right,forward_slash
27,49,1.3333,r0c1_right,vertical
27,49,1.3333,r2c0_right,vertical
27,50,1.3333,r0c2_right,vertical
27,50,1.3333,r1c1_bottom_left,back_slash
27,50,1.3333,r2c1_bottom_left,back_slash
27,51,1.0,r1c1_right,vertical
27,51,1.3333,r3c1_right,vertical
27,51,2.0,r0c1_bottom_right,forward_slash
27,51,2.0,r1c2_bottom_left,back_slash
27,51,2.0,r2c1_bottom_left,back_slash
27,51,2.0,r2c1_bottom_right,forward_slash
27,51,2.0,r2c2_bottom_left,back_slash
27,51,2.0,r2c2_right,vertical
27,51,2.0,r3c2_right,vertical
27,52,1.0,r2c3_bottom_right,forward_slash
27,52,1.3333,r0c1_bottom_left,back_slash
27,52,1.3333,r0c3_bottom_left,back_slash
27,53,1.0,r0c0_bottom_right,forward_slash
27,53,1.0,r1c1_bottom_left,back_slash
27,53,1.3333,r2c1_bottom_right,forward_slash
27,53,1.3333,r2c2_right,vertical
27,53,1.3333,r2c3_bottom_right,forward_slash
27,54,1.0,r1c1_right,vertical
27,54,1.3333,r0c1_bottom_left,back_slash
27,54,1.3333,r1c2_right,vertical
27,54,1.3333,r2c1_bottom_right,forward_slash
27,54,1.3333,r2c2_bottom_right,forward_slash
27,55,1.3333,r0c2_right,vertical
27,55,1.3333,r2c2_bottom_left,back_slash
27,55,1.3333,r2c2_right,vertical
27,55,1.3333,r2c3_bottom_right,forward_slash
27,56,1.0,r1c1_bottom_left,back_slash
27,56,1.0,r1c2_right,vertical
27,56,1.3333,r1c0_bottom_right,forward_slash
27,56,1.3333,r2c2_bottom_right,forward_slash
27,56,1.3333,r3c0_right,vertical
27,57,1.3333,r0c2_right,vertical
27,57,1.3333,r1c0_bottom_left,back_slash
27,57,1.6667,r0c2_bottom_right,forward_slash
27,58,1.3333,r0c1_right,vertical
27,58,1.3333,r2c3_bottom_right,forward_slash
27,58,1.6667,r1c1_bottom_right,forward_slash
27,58,1.6667,r3c2_right,vertical
27,59,1.3333,r0c2_bottom_right,forward_slash
27,59,1.3333,r1c3_bottom_left,back_slash
27,59,1.3333,r2c2_bottom_right,forward_slash
27,60,1.0,r1c2_bottom_right,forward_slash
27,60,1.3333,r2c0_bottom_right,forward_slash
27,60,1.3333,r2c2_bottom_right,forward_slash
27,60,1.3333,r3c0_right,vertical
27,61,1.6667,r1c1_right,vertical
27,61,1.6667,r2c1_right,vertical
27,61,1.6667,r3c0_right,vertical
27,62,1.3333,r2c1_bottom_left,back_slash
27,62,1.3333,r2c1_right,vertical
27,62,1.6667,r1c2_bottom_left,back_slash
27,63,1.3333,r1c2_bottom_left,back_slash
27,63,1.6667,r1c1_bottom_right,forward_slash
27,63,1.6667,r2c0_bottom_right,forward_slash
27,64,1.0,r1c1_bottom_left,back_slash
27,64,1.3333,r0c1_bottom_right,forward_slash
27,64,1.3333,r0c2_bottom_right,forward_slash
27,64,1.3333,r0c2_right,vertical
27,64,1.3333,r1c0_bottom_left,back_slash
27,64,1.3333,r1c0_right,vertical
27,64,1.3333,r1c2_bottom_right,forward_slash
27,64,1.3333,r2c1_bottom_right,forward_slash
27,65,1.3333,r1c0_right,vertical
27,65,1.6667,r1c1_bottom_right,forward_slash
27,65,1.6667,r2c3_bottom_right,forward_slash
27,66,1.3333,r1c0_right,vertical
27,66,1.3333,r1c2_bottom_right,forward_slash
27,66,1.3333,r2c2_bottom_left,back_slash
27,66,1.3333,r3c1_right,vertical
27,67,1.0,r0c0_right,vertical
27,67,1.0,r0c3_bottom_right,forward_slash
27,67,1.3333,r0c2_bottom_right,forward_slash
27,67,1.3333,r0c3_bottom_left,back_slash
27,67,1.3333,r1c0_bottom_right,forward_slash
27,67,1.3333,r1c1_bottom_left,back_slash
27,67,1.3333,r2c2_bottom_left,back_slash
27,68,1.0,r3c1_right,vertical
27,68,1.3333,r1c0_right,vertical
27,68,1.3333,r2c1_bottom_right,forward_slash
27,69,1.0,r0c3_bottom_right,forward_slash
27,69,1.3333,r0c0_bottom_right,forward_slash
27,69,1.3333,r1c0_right,vertical
27,69,1.3333,r1c2_bottom_left,back_slash
27,69,1.3333,r2c3_bottom_left,back_slash
27,70,1.0,r1c1_bottom_right,forward_slash
27,70,1.0,r1c2_bottom_right,forward_slash
27,70,1.3333,r2c3_bottom_right,forward_slash
27,71,1.0,r3c1_right,vertical
27,71,1.3333,r0c1_right,vertical
27,71,1.3333,r0c2_bottom_left,back_slash
27,71,1.3333,r1c0_right,vertical
27,71,1.3333,r1c3_bottom_left,back_slash
27,71,1.3333,r2c2_bottom_right,forward_slash
27,72,1.0,r0c1_bottom_right,forward_slash
27,72,1.0,r1c1_bottom_left,back_slash
27,72,1.3333,r0c1_right,vertical
27,72,1.3333,r2c2_bottom_right,forward_slash
27,73,1.0,r0c1_right,vertical
27,73,1.3333,r0c2_right,vertical
27,73,1.3333,r0c3_bottom_right,forward_slash
27,74,1.0,r1c2_bottom_left,back_slash
27,74,1.3333,r0c1_bottom_right,forward_slash
27,74,1.3333,r0c2_bottom_right,forward_slash
27,74,1.3333,r1c0_bottom_left,back_slash
27,74,1.3333,r1c1_bottom_right,forward_slash
27,74,1.3333,r1c2_bottom_right,forward_slash
27,74,1.3333,r2c1_bottom_left,back_slash
27,74,1.3333,r2c3_bottom_right,forward_slash
27,75,1.0,r1c0_bottom_right,forward_slash
27,75,1.3333,r2c1_bottom_left,back_slash
27,75,1.6667,r1c2_bottom_right,forward_slash
27,75,1.6667,r2c0_right,vertical
27,75,1.6667,r2c1_right,vertical
27,76,1.0,r1c1_right,vertical
27,76,1.6667,r0c2_bottom_right,forward_slash
27,76,2.0,r0c0_bottom_right,forward_slash
27,76,2.0,r0c2_bottom_left,back_slash
27,76,2.0,r1c0_bottom_left,back_slash
27,76,2.0,r1c2_bottom_left,back_slash
27,76,2.0,r2c0_bottom_right,forward_slash
27,76,2.0,r2c1_right,vertical
27,77,1.0,r2c0_bottom_right,forward_slash
27,77,1.3333,r0c0_right,vertical
27,77,1.3333,r2c0_right,vertical
27,77,1.3333,r3c2_right,vertical
27,78,1.0,r1c2_right,vertical
27,78,1.3333,r0c0_right,vertical
27,78,1.3333,r2c2_right,vertical
27,78,1.3333,r2c3_bottom_right,forward_slash
27,79,1.0,r1c0_right,vertical
27,79,1.3333,r1c0_bottom_right,forward_slash
27,79,1.6667,r1c2_bottom_right,forward_slash
27,80,1.3333,r0c1_bottom_right,forward_slash
27,80,1.3333,r2c0_bottom_right,forward_slash
27,80,1.6667,r1c2_bottom_right,forward_slash
27,80,1.6667,r2c0_right,vertical
27,80,1.6667,r2c2_right,vertical
27,81,1.3333,r0c3_bottom_right,forward_slash
27,81,1.3333,r1c2_bottom_right,forward_slash
27,81,1.6667,r0c2_right,vertical
27,81,1.6667,r1c0_bottom_right,forward_slash
27,81,1.6667,r1c1_bottom_left,back_slash
27,82,1.0,r2c1_bottom_right,forward_slash
27,82,1.0,r3c0_right,vertical
27,82,1.3333,r0c1_right,vertical
27,82,1.3333,r1c2_bottom_right,forward_slash
27,82,1.3333,r1c2_right,vertical
27,83,1.0,r2c3_bottom_left,back_slash
27,83,1.3333,r3c0_right,vertical
27,83,1.6667,r0c1_right,vertical
27,83,1.6667,r2c2_bottom_left,back_slash
27,84,1.0,r3c1_right,vertical
27,84,1.0,r3c2_right,vertical
27,84,1.3333,r1c0_bottom_right,forward_slash
27,85,1.3333,r0c2_right,vertical
27,85,1.3333,r0c3_bottom_right,forward_slash
27,85,1.6667,r0c3_bottom_left,back_slash
27,85,1.6667,r1c1_bottom_left,back_slash
27,86,1.3333,r0c2_bottom_left,back_slash
27,86,1.3333,r1c1_bottom_right,forward_slash
27,86,1.3333,r3c0_right,vertical
27,87,1.3333,r0c0_right,vertical
27,87,1.3333,r1c3_bottom_left,back_slash
27,87,1.3333,r2c2_bottom_right,forward_slash
27,88,1.3333,r1c1_bottom_left,back_slash
27,88,1.3333,r1c1_right,vertical
27,88,1.6667,r2c1_bottom_left,back_slash
27,89,1.0,r2c2_bottom_right,forward_slash
27,89,1.3333,r0c3_bottom_left,back_slash
27,89,1.6667,r0c2_bottom_right,forward_slash
27,89,1.6667,r1c1_bottom_left,back_slash
27,89,1.6667,r2c0_right,vertical
27,89,1.6667,r2c1_right,vertical
27,90,1.3333,r1c0_bottom_left,back_slash
27,90,1.3333,r1c2_bottom_right,forward_slash
27,90,1.3333,r2c1_bottom_right,forward_slash
27,90,1.3333,r2c1_right,vertical
27,91,1.3333,r2c2_right,vertical
27,91,1.6667,r0c1_bottom_left,back_slash
27,91,2.0,r1c0_bottom_left,back_slash
27,91,2.0,r1c0_bottom_right,forward_slash
27,91,2.0,r1c1_bottom_right,forward_slash
27,91,2.0,r1c2_bottom_left,back_slash
27,91,2.0,r1c2_bottom_right,forward_slash
27,91,2.0,r2c1_right,vertical
27,91,2.0,r2c3_bottom_right,forward_slash
27,91,2.0,r3c1_right,vertical
27,91,2.0,r3c2_right,vertical
27,92,1.0,r0c2_bottom_right,forward_slash
27,92,1.0,r2c1_bottom_right,forward_slash
27,92,1.3333,r1c2_right,vertical
27,92,1.3333,r2c0_right,vertical
27,93,1.6667,r1c0_bottom_right,forward_slash
27,93,1.6667,r2c1_bottom_right,forward_slash
27,93,1.6667,r2c2_right,vertical
27,94,1.6667,r0c1_right,vertical
27,94,1.6667,r1c0_bottom_right,forward_slash
27,94,1.6667,r1c0_right,vertical
27,94,1.6667,r2c0_bottom_right,forward_slash
27,94,1.6667,r2c3_bottom_right,forward_slash
27,95,1.3333,r0c3_bottom_right,forward_slash
27,95,1.3333,r1c1_right,vertical
27,95,1.3333,r1c3_bottom_left,back_slash
27,95,1.3333,r3c2_right,vertical
27,96,1.0,r1c2_bottom_left,back_slash
27,96,1.3333,r0c2_bottom_left,back_slash
27,96,1.3333,r0c2_bottom_right,forward_slash
27,96,1.3333,r1c3_bottom_left,back_slash
27,97,1.0,r1c2_bottom_left,back_slash
27,97,1.3333,r1c0_bottom_right,forward_slash
27,97,1.3333,r1c0_right,vertical
27,97,1.3333,r2c2_bottom_left,back_slash
27,98,1.0,r3c1_right,vertical
27,98,1.3333,r0c3_bottom_left,back_slash
27,98,1.3333,r1c1_bottom_right,forward_slash
27,98,1.3333,r3c2_right,vertical
27,99,1.3333,r0c1_bottom_left,back_slash
27,99,1.3333,r1c2_bottom_right,forward_slash
27,99,1.3333,r2c1_bottom_right,forward_slash
27,99,1.3333,r2c2_bottom_right,forward_slash
28,0,1.0,r1c1_right,vertical
28,0,1.3333,r0c1_bottom_right,forward_slash
28,0,1.3333,r0c2_bottom_left,back_slash
28,0,1.3333,r1c2_bottom_left,back_slash
28,0,1.3333,r1c2_bottom_right,forward_slash
28,1,1.0,r0c2_bottom_left,back_slash
28,1,1.0,r2c0_right,vertical
28,1,1.3333,r0c0_bottom_right,forward_slash
28,1,1.3333,r1c0_bottom_right,forward_slash
28,2,1.0,r1c0_bottom_left,back_slash
28,2,1.0,r2c3_bottom_left,back_slash
28,2,1.3333,r0c3_bottom_left,back_slash
28,2,1.3333,r1c1_bottom_right,forward_slash
28,2,1.3333,r1c1_right,vertical
28,2,1.3333,r1c2_bottom_right,forward_slash
28,2,1.3333,r2c3_bottom_right,forward_slash
28,3,1.0,r0c2_bottom_right,forward_slash
28,3,1.0,r1c1_bottom_right,forward_slash
28,3,1.3333,r0c1_right,vertical
28,3,1.3333,r0c2_bottom_left,back_slash
28,3,1.3333,r2c0_bottom_right,forward_slash
28,3,1.3333,r2c2_bottom_right,forward_slash
28,4,1.0,r2c2_right,vertical
28,4,1.6667,r1c0_right,vertical
28,4,2.0,r0c1_right,vertical
28,4,2.0,r0c2_bottom_left,back_slash
28,4,2.0,r1c0_bottom_right,forward_slash
28,4,2.0,r1c2_bottom_left,back_slash
28,4,2.0,r2c0_bottom_right,forward_slash
28,4,2.0,r2c0_right,vertical
28,4,2.0,r2c1_bottom_left,back_slash
28,4,2.0,r3c2_right,vertical
28,5,1.3333,r0c1_bottom_left,back_slash
28,5,1.3333,r0c1_right,vertical
28,5,1.6667,r3c2_right,vertical
28,6,1.0,r0c0_bottom_right,forward_slash
28,6,1.0,r2c2_bottom_left,back_slash
28,6,1.3333,r2c1_bottom_left,back_slash
28,7,1.3333,r0c1_bottom_right,forward_slash
28,7,1.3333,r1c0_bottom_right,forward_slash
28,7,1.3333,r1c3_bottom_left,back_slash
28,8,1.3333,r0c3_bottom_left,back_slash
28,8,1.3333,r1c3_bottom_left,back_slash
28,8,1.3333,r3c0_right,vertical
28,9,1.0,r3c1_right,vertical
28,9,1.3333,r2c0_right,vertical
28,9,1.3333,r2c2_bottom_left,back_slash
28,9,1.3333,r2c3_bottom_right,forward_slash
28,10,1.0,r1c1_right,vertical
28,10,1.6667,r0c3_bottom_left,back_slash
28,10,1.6667,r1c2_bottom_left,back_slash
28,11,1.0,r1c1_right,vertical
28,11,1.3333,r0c1_bottom_left,back_slash
28,11,1.3333,r0c2_bottom_left,back_slash
28,11,1.3333,r1c1_bottom_left,back_slash
28,11,1.3333,r2c0_right,vertical
28,11,1.3333,r2c1_bottom_left,back_slash
28,11,1.3333,r2c1_bottom_right,forward_slash
28,12,1.0,r0c1_right,vertical
28,12,1.0,r1c1_bottom_right,forward_slash
28,12,1.3333,r0c0_bottom_right,forward_slash
28,12,1.3333,r1c1_bottom_left,back_slash
28,12,1.3333,r1c2_bottom_right,forward_slash
28,13,1.3333,r3c1_right,vertical
28,13,1.6667,r0c0_bottom_right,forward_slash
28,13,1.6667,r3c2_right,vertical
28,14,1.3333,r1c0_right,vertical
28,14,1.6667,r1c0_bottom_right,forward_slash
28,14,1.6667,r2c1_bottom_right,forward_slash
28,15,1.3333,r0c1_bottom_left,back_slash
28,15,1.3333,r0c3_bottom_left,back_slash
28,15,1.3333,r2c2_bottom_right,forward_slash
28,16,1.0,r2c0_bottom_right,forward_slash
28,16,1.0,r2c3_bottom_right,forward_slash
28,16,1.3333,r0c1_bottom_left,back_slash
28,16,1.3333,r2c1_bottom_left,back_slash
28,16,1.3333,r2c3_bottom_left,back_slash
28,17,1.0,r3c2_right,vertical
28,17,1.6667,r2c0_bottom_right,forward_slash
28,17,1.6667,r2c1_right,vertical
28,18,1.0,r0c3_bottom_right,forward_slash
28,18,1.3333,r1c0_bottom_right,forward_slash
28,18,1.3333,r1c2_right,vertical
28,18,1.3333,r2c1_right,vertical
28,18,1.3333,r2c2_bottom_left,back_slash
28,18,1.3333,r3c0_right,vertical
28,19,1.0,r0c3_bottom_left,back_slash
28,19,1.0,r2c0_right,vertical
28,19,1.6667,r0c0_right,vertical
28,19,1.6667,r1c0_bottom_right,forward_slash
28,19,1.6667,r2c0_bottom_right,forward_slash
28,20,1.0,r0c0_right,vertical
28,20,1.3333,r0c2_bottom_left,back_slash
28,20,1.3333,r1c0_bottom_right,forward_slash
28,20,1.3333,r1c2_bottom_left,back_slash
28,20,1.3333,r1c2_bottom_right,forward_slash
28,21,1.0,r1c2_bottom_right,forward_slash
28,21,1.3333,r0c0_bottom_right,forward_slash
28,21,1.3333,r0c2_bottom_right,forward_slash
28,22,1.3333,r0c0_right,vertical
28,22,1.3333,r0c3_bottom_right,forward_slash
28,22,1.3333,r1c0_bottom_left,back_slash
28,22,1.3333,r2c0_bottom_right,forward_slash
28,22,1.3333,r3c2_right,vertical
28,23,1.3333,r2c1_bottom_right,forward_slash
28,23,1.3333,r2c1_right,vertical
28,23,1.3333,r2c2_bottom_left,back_slash
28,24,1.3333,r1c0_bottom_left,back_slash
28,24,1.3333,r1c0_right,vertical
28,24,1.3333,r2c0_right,vertical
28,24,1.3333,r2c3_bottom_right,forward_slash
28,25,1.3333,r0c0_right,vertical
28,25,1.3333,r1c0_right,vertical
28,25,1.3333,r1c3_bottom_left,back_slash
28,25,1.3333,r3c0_right,vertical
28,25,1.3333,r3c1_right,vertical
28,26,1.3333,r2c0_right,vertical
28,26,1.3333,r2c3_bottom_right,forward_slash
28,26,2.0,r0c1_right,vertical
28,26,2.0,r0c2_bottom_left,back_slash
28,26,2.0,r1c3_bottom_left,back_slash
28,27,1.0,r2c1_bottom_left,back_slash
28,27,1.3333,r0c1_bottom_right,forward_slash
28,27,1.3333,r2c2_right,vertical
28,28,1.3333,r1c2_bottom_right,forward_slash
28,28,1.3333,r1c2_right,vertical
28,28,1.3333,r2c3_bottom_right,forward_slash
28,29,1.3333,r0c1_bottom_right,forward_slash
28,29,1.3333,r1c0_bottom_left,back_slash
28,29,1.3333,r1c0_right,vertical
28,29,1.3333,r1c3_bottom_left,back_slash
28,29,1.3333,r2c0_bottom_right,forward_slash
28,29,1.3333,r2c1_bottom_left,back_slash
28,29,1.3333,r3c1_right,vertical
28,30,1.0,r2c0_right,vertical
28,30,1.3333,r0c2_right,vertical
28,30,1.3333,r1c2_bottom_left,back_slash
28,31,1.0,r0c1_bottom_right,forward_slash
28,31,1.3333,r0c2_right,vertical
28,31,1.3333,r2c2_right,vertical
28,32,1.3333,r3c0_right,vertical
28,32,1.6667,r0c1_bottom_right,forward_slash
28,32,1.6667,r0c2_bottom_right,forward_slash
28,32,1.6667,r0c3_bottom_left,back_slash
28,32,1.6667,r1c2_bottom_right,forward_slash
28,32,1.6667,r2c2_bottom_right,forward_slash
28,32,1.6667,r2c2_right,vertical
28,33,1.0,r0c2_bottom_right,forward_slash
28,33,1.3333,r1c1_bottom_left,back_slash
28,33,1.3333,r1c2_bottom_left,back_slash
28,33,1.3333,r2c0_right,vertical
28,33,1.3333,r2c1_right,vertical
28,34,1.0,r0c1_bottom_right,forward_slash
28,34,1.6667,r2c2_bottom_right,forward_slash
28,34,1.6667,r3c2_right,vertical
28,35,1.3333,r0c0_bottom_right,forward_slash
28,35,1.3333,r0c0_right,vertical
28,35,1.3333,r0c1_bottom_right,forward_slash
28,35,1.3333,r2c1_right,vertical
28,35,1.3333,r3c1_right,vertical
28,36,1.3333,r1c1_right,vertical
28,36,1.3333,r1c2_bottom_right,forward_slash
28,36,1.3333,r3c1_right,vertical
28,37,1.3333,r0c0_bottom_right,forward_slash
28,37,1.3333,r0c0_right,vertical
28,37,1.3333,r0c1_bottom_left,back_slash
28,38,1.3333,r1c2_bottom_right,forward_slash
28,38,1.6667,r0c1_bottom_left,back_slash
28,38,1.6667,r0c2_bottom_right,forward_slash
28,38,1.6667,r3c1_right,vertical
28,39,1.3333,r2c1_bottom_left,back_slash
