"subject","date","overall_time","trial_count","click_order","prompt_rt_sec","selection_rt_ms","pressed_object","line_width","top_x","top_y","bottom_x","bottom_y","line_id","line_orientation","selected_or_released","accuracy","possible_thinnest_lines","is_practice","drop_marker","indecision_trial","accuracy_type","selection_rt_ms_relative","accuracy_numeric"
27,"2021_Oct_13_1358","0 days 00:14:34.787800000",24,3,0.770145800008322,10123.09,"line",2,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,4,"False","27_24",0,"false_alarm",2118.788,0
27,"2021_Oct_13_1358","0 days 00:14:39.942144000",25,1,0.343129800006864,2748.63,"line",2,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,4,"False","27_25",0,"false_alarm",2748.63,0
27,"2021_Oct_13_1358","0 days 00:14:41.211200000",25,2,0.343129800006864,4017.686,"line",1,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,4,"False","27_25",0,"hit",1269.056,1
27,"2021_Oct_13_1358","0 days 00:14:45.014806000",25,3,0.343129800006864,7821.292,"line",2,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,4,"False","27_25",0,"false_alarm",3803.606,0
27,"2021_Oct_13_1358","0 days 00:14:49.769363000",26,1,0.22174590000941,2282.174,"line",1.3333,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,3,"False","27_26",0,"hit",2282.174,1
27,"2021_Oct_13_1358","0 days 00:14:51.172875000",26,2,0.22174590000941,3685.686,"line",1.6667,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,3,"False","27_26",0,"false_alarm",1403.512,0
27,"2021_Oct_13_1358","0 days 00:14:51.938333000",26,3,0.22174590000941,4451.144,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,3,"False","27_26",0,"hit",765.458,1
27,"2021_Oct_13_1358","0 days 00:14:56.927606000",27,1,0.785065399992163,2317.448,"line",2,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,3,"False","27_27",0,"false_alarm",2317.448,0
27,"2021_Oct_13_1358","0 days 00:14:58.261203000",27,2,0.785065399992163,3651.045,"line",2,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,3,"False","27_27",0,"false_alarm",1333.597,0
27,"2021_Oct_13_1358","0 days 00:14:59.129116000",27,3,0.785065399992163,4518.958,"line",1,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,3,"False","27_27",0,"hit",867.913,1
27,"2021_Oct_13_1358","0 days 00:15:04.153238000",28,1,0.130919599992922,3220.046,"line",1.6667,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False","27_28",0,"false_alarm",3220.046,0
27,"2021_Oct_13_1358","0 days 00:15:05.118227000",28,2,0.130919599992922,4185.035,"line",1,-9.19313414725039,20.6533157890446,-9.19313414725039,-99.3466842109554,"r2c1_right","vertical","selected",NA,3,"False","27_28",0,"hit",964.989,1
27,"2021_Oct_13_1358","0 days 00:15:06.119953000",28,3,0.130919599992922,5186.761,"line",1.3333,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,3,"False","27_28",0,"hit",1001.726,1
27,"2021_Oct_13_1358","0 days 00:15:18.364748000",29,1,0.871039600009681,2550.561,"line",1.3333,-204.596567073625,20.6533157890446,-204.596567073625,-99.3466842109554,"r2c0_right","vertical","selected",NA,4,"False","27_29",0,"hit",2550.561,1
27,"2021_Oct_13_1358","0 days 00:15:21.367907000",29,2,0.871039600009681,5553.72,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,4,"False","27_29",0,"hit",3003.159,1
27,"2021_Oct_13_1358","0 days 00:15:26.690291000",29,3,0.871039600009681,10876.104,"line",1.3333,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,4,"False","27_29",0,"hit",5322.384,1
27,"2021_Oct_13_1358","0 days 00:15:32.362327000",30,1,0.431343700009165,3116.815,"line",1.6667,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,3,"False","27_30",0,"hit",3116.815,1
27,"2021_Oct_13_1358","0 days 00:15:36.799701000",30,2,0.431343700009165,7554.189,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False","27_30",0,"hit",4437.374,1
27,"2021_Oct_13_1358","0 days 00:15:44.908815000",30,3,0.431343700009165,15663.303,"line",2,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,3,"False","27_30",0,"false_alarm",8109.114,0
27,"2021_Oct_13_1358","0 days 00:15:51.314855000",31,1,1.01543210000091,3118.55,"line",2,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,4,"False","27_31",0,"false_alarm",3118.55,0
27,"2021_Oct_13_1358","0 days 00:15:52.882881000",31,2,1.01543210000091,4686.576,"line",2,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,4,"False","27_31",0,"false_alarm",1568.026,0
27,"2021_Oct_13_1358","0 days 00:15:54.051205000",31,3,1.01543210000091,5854.9,"line",2,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,4,"False","27_31",0,"false_alarm",1168.324,0
27,"2021_Oct_13_1358","0 days 00:16:03.862387000",32,1,5.40606039999693,1084.537,"line",1,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,7,"False","27_32",0,"hit",1084.537,1
27,"2021_Oct_13_1358","0 days 00:16:05.311656000",32,2,5.40606039999693,2533.806,"line",1,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,7,"False","27_32",0,"hit",1449.269,1
27,"2021_Oct_13_1358","0 days 00:16:13.603993000",32,3,5.40606039999693,10826.143,"line",2,88.508582315937,210.326657894522,88.508582315937,90.3266578945223,"r1c1_right","vertical","selected",NA,7,"False","27_32",0,"false_alarm",8292.337,0
27,"2021_Oct_13_1358","0 days 00:16:35.874964000",34,1,0.0835301000042818,2417.118,"line",1.3333,-9.19313414725039,20.6533157890446,-9.19313414725039,-99.3466842109554,"r2c1_right","vertical","selected",NA,3,"False","27_34",0,"hit",2417.118,1
27,"2021_Oct_13_1358","0 days 00:16:37.477794000",34,2,0.0835301000042818,4019.948,"line",1,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,3,"False","27_34",0,"hit",1602.83,1
27,"2021_Oct_13_1358","0 days 00:16:38.511180000",34,3,0.0835301000042818,5053.334,"line",1,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,3,"False","27_34",0,"hit",1033.386,1
27,"2021_Oct_13_1358","0 days 00:16:49.105421000",35,1,0.569146699999692,3217.507,"line",1.3333,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,3,"False","27_35",0,"hit",3217.507,1
27,"2021_Oct_13_1358","0 days 00:16:50.273150000",35,2,0.569146699999692,4385.236,"line",1,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,3,"False","27_35",0,"hit",1167.729,1
27,"2021_Oct_13_1358","0 days 00:16:58.097301000",35,3,0.569146699999692,12209.387,"line",1.6667,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,3,"False","27_35",0,"false_alarm",7824.151,0
27,"2021_Oct_13_1358","0 days 00:18:00.776531000",39,1,0.843754600005923,3400.198,"line",1.6667,186.210298779124,400,186.210298779124,280,"r0c2_right","vertical","selected",NA,6,"False","27_39",0,"hit",3400.198,1
27,"2021_Oct_13_1358","0 days 00:18:03.447038000",39,2,0.843754600005923,6070.705,"line",1.3333,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,6,"False","27_39",0,"hit",2670.507,1
27,"2021_Oct_13_1358","0 days 00:18:11.987246000",39,3,0.843754600005923,14610.913,"line",1.6667,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,6,"False","27_39",0,"hit",8540.208,1
27,"2021_Oct_13_1358","0 days 00:19:31.249886000",42,1,0.42626370000653,3215.992,"line",1,283.912015242312,210.326657894522,283.912015242312,90.3266578945223,"r1c2_right","vertical","selected",NA,4,"False","27_42",0,"hit",3215.992,1
27,"2021_Oct_13_1358","0 days 00:19:32.119141000",42,2,0.42626370000653,4085.247,"line",1.3333,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,4,"False","27_42",0,"hit",869.255,1
27,"2021_Oct_13_1358","0 days 00:19:33.019210000",42,3,0.42626370000653,4985.316,"line",1.3333,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,4,"False","27_42",0,"hit",900.069,1
27,"2021_Oct_13_1358","0 days 00:19:38.974154000",43,1,1.22835660001147,2766.153,"line",2,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,3,"False","27_43",0,"false_alarm",2766.153,0
27,"2021_Oct_13_1358","0 days 00:19:40.976059000",43,2,1.22835660001147,4768.058,"line",2,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,3,"False","27_43",0,"false_alarm",2001.905,0
27,"2021_Oct_13_1358","0 days 00:19:42.512336000",43,3,1.22835660001147,6304.335,"line",1.3333,283.912015242312,-169.020026316433,283.912015242312,-289.020026316433,"r3c2_right","vertical","selected",NA,3,"False","27_43",0,"hit",1536.277,1
27,"2021_Oct_13_1358","0 days 00:19:52.654467000",44,1,1.23455759999342,6837.544,"line",2,88.508582315937,210.326657894522,88.508582315937,90.3266578945223,"r1c1_right","vertical","selected",NA,3,"False","27_44",0,"false_alarm",6837.544,0
27,"2021_Oct_13_1358","0 days 00:19:56.659161000",44,2,1.23455759999342,10842.238,"line",1.3333,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,3,"False","27_44",0,"hit",4004.694,1
27,"2021_Oct_13_1358","0 days 00:19:57.926089000",44,3,1.23455759999342,12109.166,"line",1.3333,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,3,"False","27_44",0,"hit",1266.928,1
27,"2021_Oct_13_1358","0 days 00:20:05.518151000",45,1,1.08636989998922,3718.805,"line",1,88.508582315937,-169.020026316433,88.508582315937,-289.020026316433,"r3c1_right","vertical","selected",NA,8,"False","27_45",0,"hit",3718.805,1
27,"2021_Oct_13_1358","0 days 00:20:07.235891000",45,2,1.08636989998922,5436.545,"line",1.6667,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,8,"False","27_45",0,"hit",1717.74,1
27,"2021_Oct_13_1358","0 days 00:20:10.906212000",45,3,1.08636989998922,9106.866,"line",1.3333,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,8,"False","27_45",0,"hit",3670.321,1
27,"2021_Oct_13_1358","0 days 00:20:15.628769000",46,1,0.286403000005521,2717.533,"line",1.3333,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,3,"False","27_46",0,"hit",2717.533,1
27,"2021_Oct_13_1358","0 days 00:20:17.262242000",46,2,0.286403000005521,4351.006,"line",2,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,3,"False","27_46",0,"false_alarm",1633.473,0
27,"2021_Oct_13_1358","0 days 00:20:18.563493000",46,3,0.286403000005521,5652.257,"line",2,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,3,"False","27_46",0,"false_alarm",1301.251,0
27,"2021_Oct_13_1358","0 days 00:20:25.021089000",47,1,1.34614240001247,2934.382,"line",1,186.210298779124,20.6533157890446,186.210298779124,-99.3466842109554,"r2c2_right","vertical","selected",NA,6,"False","27_47",0,"hit",2934.382,1
27,"2021_Oct_13_1358","0 days 00:20:26.355247000",47,2,1.34614240001247,4268.54,"line",2,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,6,"False","27_47",0,"false_alarm",1334.158,0
27,"2021_Oct_13_1358","0 days 00:20:30.861721000",47,3,1.34614240001247,8775.014,"line",1.6667,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,6,"False","27_47",0,"false_alarm",4506.474,0
27,"2021_Oct_13_1358","0 days 00:21:13.935766000",49,1,0.84539329999825,5586.433,"line",1.3333,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,4,"False","27_49",0,"hit",5586.433,1
27,"2021_Oct_13_1358","0 days 00:21:14.568810000",49,2,0.84539329999825,6219.477,"line",1.3333,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,4,"False","27_49",0,"hit",633.044,1
27,"2021_Oct_13_1358","0 days 00:21:19.858025000",49,3,0.84539329999825,11508.692,"line",1.6667,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,4,"False","27_49",0,"false_alarm",5289.215,0
27,"2021_Oct_13_1358","0 days 00:21:24.846347000",50,1,0.00802719999046531,2163.887,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False","27_50",0,"hit",2163.887,1
27,"2021_Oct_13_1358","0 days 00:21:28.516894000",50,2,0.00802719999046531,5834.434,"line",1.3333,186.210298779124,400,186.210298779124,280,"r0c2_right","vertical","selected",NA,3,"False","27_50",0,"hit",3670.547,1
27,"2021_Oct_13_1358","0 days 00:21:30.486259000",50,3,0.00802719999046531,7803.799,"line",1.3333,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,3,"False","27_50",0,"hit",1969.365,1
27,"2021_Oct_13_1358","0 days 00:21:45.134133000",51,1,0.0128688999975566,12022.12,"line",2,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,9,"False","27_51",0,"hit",12022.12,1
27,"2021_Oct_13_1358","0 days 00:21:46.702388000",51,2,0.0128688999975566,13590.375,"line",2,186.210298779124,20.6533157890446,186.210298779124,-99.3466842109554,"r2c2_right","vertical","selected",NA,9,"False","27_51",0,"hit",1568.255,1
27,"2021_Oct_13_1358","0 days 00:21:48.504279000",51,3,0.0128688999975566,15392.266,"line",1.3333,88.508582315937,-169.020026316433,88.508582315937,-289.020026316433,"r3c1_right","vertical","selected",NA,9,"False","27_51",0,"hit",1801.891,1
27,"2021_Oct_13_1358","0 days 00:21:55.978294000",52,1,5.06252649999806,448.247,"line",1,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,3,"False","27_52",0,"hit",448.247,1
27,"2021_Oct_13_1358","0 days 00:21:58.012518000",52,2,5.06252649999806,2482.471,"line",1.3333,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,3,"False","27_52",0,"hit",2034.224,1
27,"2021_Oct_13_1358","0 days 00:22:02.116691000",52,3,5.06252649999806,6586.644,"line",1.3333,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,3,"False","27_52",0,"hit",4104.173,1
27,"2021_Oct_13_1358","0 days 00:22:05.421957000",53,1,0.905320199992275,650.215,"line",1,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,5,"False","27_53",0,"hit",650.215,1
27,"2021_Oct_13_1358","0 days 00:22:06.337863000",53,2,0.905320199992275,1566.121,"line",1,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,5,"False","27_53",0,"hit",915.906,1
27,"2021_Oct_13_1358","0 days 00:22:08.273474000",53,3,0.905320199992275,3501.732,"line",2,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,5,"False","27_53",0,"false_alarm",1935.611,0
27,"2021_Oct_13_1358","0 days 00:22:13.644323000",54,1,0.773575899991556,3047.786,"line",1.3333,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,5,"False","27_54",0,"hit",3047.786,1
27,"2021_Oct_13_1358","0 days 00:22:15.547381000",54,2,0.773575899991556,4950.844,"line",1.3333,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,5,"False","27_54",0,"hit",1903.058,1
27,"2021_Oct_13_1358","0 days 00:22:16.481950000",54,3,0.773575899991556,5885.413,"line",1.3333,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,5,"False","27_54",0,"hit",934.569,1
27,"2021_Oct_13_1358","0 days 00:22:20.868831000",55,1,0.253833199996734,2783.998,"line",1.6667,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,4,"False","27_55",0,"false_alarm",2783.998,0
27,"2021_Oct_13_1358","0 days 00:22:21.986565000",55,2,0.253833199996734,3901.732,"line",1.6667,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,4,"False","27_55",0,"false_alarm",1117.734,0
27,"2021_Oct_13_1358","0 days 00:22:25.023674000",55,3,0.253833199996734,6938.841,"line",1.3333,186.210298779124,20.6533157890446,186.210298779124,-99.3466842109554,"r2c2_right","vertical","selected",NA,4,"False","27_55",0,"hit",3037.109,1
27,"2021_Oct_13_1358","0 days 00:22:29.210283000",56,1,1.9880744000111,564.715,"line",1,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,5,"False","27_56",0,"hit",564.715,1
