"subject","date","overall_time","trial_count","click_order","prompt_rt_sec","selection_rt_ms","pressed_object","line_width","top_x","top_y","bottom_x","bottom_y","line_id","line_orientation","selected_or_released","accuracy","possible_thinnest_lines","is_practice","drop_marker","indecision_trial","accuracy_type","selection_rt_ms_relative","accuracy_numeric"
10,"2021_Oct_01_1059","0 days 00:37:53.954932000",22,2,10.3933053000001,1382.817,"line",1.3333,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,5,"False","10_22",0,"hit",1033.809,1
10,"2021_Oct_01_1059","0 days 00:37:56.423709000",22,3,10.3933053000001,3851.594,"line",1.3333,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,5,"False","10_22",0,"hit",2468.777,1
10,"2021_Oct_01_1059","0 days 00:38:06.764528000",23,1,8.49203120000038,344.914,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,4,"False","10_23",0,"hit",344.914,1
10,"2021_Oct_01_1059","0 days 00:38:07.565421000",23,2,8.49203120000038,1145.807,"line",1.3333,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,4,"False","10_23",0,"hit",800.893,1
10,"2021_Oct_01_1059","0 days 00:38:08.303027000",23,3,8.49203120000038,1883.413,"line",1,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,4,"False","10_23",0,"hit",737.606,1
10,"2021_Oct_01_1059","0 days 00:38:23.149745000",24,1,12.8141169,580.033,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,5,"False","10_24",0,"hit",580.033,1
10,"2021_Oct_01_1059","0 days 00:38:24.552195000",24,2,12.8141169,1982.483,"line",1.3333,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,5,"False","10_24",0,"hit",1402.45,1
10,"2021_Oct_01_1059","0 days 00:38:27.921471000",24,3,12.8141169,5351.759,"line",1,-106.894850610438,-169.020026316433,-106.894850610438,-289.020026316433,"r3c0_right","vertical","selected",NA,5,"False","10_24",0,"hit",3369.276,1
10,"2021_Oct_01_1059","0 days 00:38:39.197425000",25,1,8.87845620000007,994.239,"line",1.6667,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,4,"False","10_25",0,"false_alarm",994.239,0
10,"2021_Oct_01_1059","0 days 00:38:40.267696000",25,2,8.87845620000007,2064.51,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,4,"False","10_25",0,"hit",1070.271,1
10,"2021_Oct_01_1059","0 days 00:38:41.902346000",25,3,8.87845620000007,3699.16,"line",1.3333,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,4,"False","10_25",0,"hit",1634.65,1
10,"2021_Oct_01_1059","0 days 00:38:51.495984000",26,1,7.71178159999999,463.565,"line",1.3333,-106.894850610438,-169.020026316433,-106.894850610438,-289.020026316433,"r3c0_right","vertical","selected",NA,5,"False","10_26",0,"hit",463.565,1
10,"2021_Oct_01_1059","0 days 00:38:53.563153000",26,2,7.71178159999999,2530.734,"line",1.6667,283.912015242312,210.326657894522,283.912015242312,90.3266578945223,"r1c2_right","vertical","selected",NA,5,"False","10_26",0,"hit",2067.169,1
10,"2021_Oct_01_1059","0 days 00:39:01.337858000",26,3,7.71178159999999,10305.439,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,5,"False","10_26",0,"hit",7774.705,1
10,"2021_Oct_01_1059","0 days 00:39:08.544543000",27,1,5.08532530000048,513.708,"line",1.3333,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False","10_27",0,"hit",513.708,1
10,"2021_Oct_01_1059","0 days 00:39:09.246549000",27,2,5.08532530000048,1215.714,"line",1.3333,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,3,"False","10_27",0,"hit",702.006,1
10,"2021_Oct_01_1059","0 days 00:39:09.979640000",27,3,5.08532530000048,1948.805,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,3,"False","10_27",0,"hit",733.091,1
10,"2021_Oct_01_1059","0 days 00:39:19.889570000",28,1,7.64379779999945,514.37,"line",1.3333,-204.596567073625,20.6533157890446,-204.596567073625,-99.3466842109554,"r2c0_right","vertical","selected",NA,4,"False","10_28",0,"hit",514.37,1
10,"2021_Oct_01_1059","0 days 00:39:20.890245000",28,2,7.64379779999945,1515.045,"line",2,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,4,"False","10_28",0,"false_alarm",1000.675,0
10,"2021_Oct_01_1059","0 days 00:39:23.729334000",28,3,7.64379779999945,4354.134,"line",1.3333,88.508582315937,-169.020026316433,88.508582315937,-289.020026316433,"r3c1_right","vertical","selected",NA,4,"False","10_28",0,"hit",2839.089,1
10,"2021_Oct_01_1059","0 days 00:39:34.888968000",29,1,9.02667980000024,615.72,"line",1,88.508582315937,-169.020026316433,88.508582315937,-289.020026316433,"r3c1_right","vertical","selected",NA,3,"False","10_29",0,"hit",615.72,1
10,"2021_Oct_01_1059","0 days 00:39:35.988585000",29,2,9.02667980000024,1715.337,"line",1.3333,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,3,"False","10_29",0,"hit",1099.617,1
10,"2021_Oct_01_1059","0 days 00:39:39.192664000",29,3,9.02667980000024,4919.416,"line",1.3333,186.210298779124,20.6533157890446,186.210298779124,-99.3466842109554,"r2c2_right","vertical","selected",NA,3,"False","10_29",0,"hit",3204.079,1
10,"2021_Oct_01_1059","0 days 00:39:46.898240000",30,1,4.29933860000074,580.582,"line",1,283.912015242312,-169.020026316433,283.912015242312,-289.020026316433,"r3c2_right","vertical","selected",NA,3,"False","10_30",0,"hit",580.582,1
10,"2021_Oct_01_1059","0 days 00:39:47.600028000",30,2,4.29933860000074,1282.37,"line",1.3333,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,3,"False","10_30",0,"hit",701.788,1
10,"2021_Oct_01_1059","0 days 00:39:48.801264000",30,3,4.29933860000074,2483.606,"line",2,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,3,"False","10_30",0,"false_alarm",1201.236,0
10,"2021_Oct_01_1059","0 days 00:39:56.844580000",31,1,5.92471839999962,316.307,"line",1,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,3,"False","10_31",0,"hit",316.307,1
10,"2021_Oct_01_1059","0 days 00:39:58.110720000",31,2,5.92471839999962,1582.447,"line",1.3333,88.508582315937,210.326657894522,88.508582315937,90.3266578945223,"r1c1_right","vertical","selected",NA,3,"False","10_31",0,"hit",1266.14,1
10,"2021_Oct_01_1059","0 days 00:39:59.345304000",31,3,5.92471839999962,2817.031,"line",2,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False","10_31",0,"false_alarm",1234.584,0
10,"2021_Oct_01_1059","0 days 00:40:06.887229000",32,1,5.42975769999975,349.141,"line",1,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,3,"False","10_32",0,"hit",349.141,1
10,"2021_Oct_01_1059","0 days 00:40:07.987828000",32,2,5.42975769999975,1449.74,"line",1.6667,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,3,"False","10_32",0,"false_alarm",1100.599,0
10,"2021_Oct_01_1059","0 days 00:40:08.887910000",32,3,5.42975769999975,2349.822,"line",1,-9.19313414725039,400,-9.19313414725039,280,"r0c1_right","vertical","selected",NA,3,"False","10_32",0,"hit",900.082,1
10,"2021_Oct_01_1059","0 days 00:40:18.781052000",33,1,7.64786210000057,714.305,"line",1,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,4,"False","10_33",0,"hit",714.305,1
10,"2021_Oct_01_1059","0 days 00:40:19.849630000",33,2,7.64786210000057,1782.883,"line",1.6667,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,4,"False","10_33",0,"false_alarm",1068.578,0
10,"2021_Oct_01_1059","0 days 00:40:23.220204000",33,3,7.64786210000057,5153.457,"line",1.6667,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,4,"False","10_33",0,"false_alarm",3370.574,0
10,"2021_Oct_01_1059","0 days 00:40:32.595255000",34,1,6.8049617000006,448.462,"line",1.6667,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,5,"False","10_34",0,"hit",448.462,1
10,"2021_Oct_01_1059","0 days 00:40:33.729136000",34,2,6.8049617000006,1582.343,"line",1.3333,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,5,"False","10_34",0,"hit",1133.881,1
10,"2021_Oct_01_1059","0 days 00:40:34.229960000",34,3,6.8049617000006,2083.167,"line",1.6667,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,5,"False","10_34",0,"hit",500.824,1
10,"2021_Oct_01_1059","0 days 00:40:44.423398000",35,1,8.29469840000002,480.62,"line",1.3333,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,4,"False","10_35",0,"hit",480.62,1
10,"2021_Oct_01_1059","0 days 00:40:47.092394000",35,2,8.29469840000002,3149.616,"line",1.3333,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,4,"False","10_35",0,"hit",2668.996,1
10,"2021_Oct_01_1059","0 days 00:40:48.144718000",35,3,8.29469840000002,4201.94,"line",1.6667,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,4,"False","10_35",0,"false_alarm",1052.324,0
10,"2021_Oct_01_1059","0 days 00:40:55.899974000",36,1,5.92981280000004,512.274,"line",1,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,5,"False","10_36",0,"hit",512.274,1
10,"2021_Oct_01_1059","0 days 00:40:57.352854000",36,2,5.92981280000004,1965.154,"line",1.3333,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,5,"False","10_36",0,"hit",1452.88,1
10,"2021_Oct_01_1059","0 days 00:41:07.329256000",36,3,5.92981280000004,11941.556,"line",1.6667,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,5,"False","10_36",0,"false_alarm",9976.402,0
10,"2021_Oct_01_1059","0 days 00:41:15.954432000",37,1,5.88952229999995,1061.6,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,5,"False","10_37",0,"hit",1061.6,1
10,"2021_Oct_01_1059","0 days 00:41:16.822450000",37,2,5.88952229999995,1929.618,"line",1.3333,88.508582315937,210.326657894522,88.508582315937,90.3266578945223,"r1c1_right","vertical","selected",NA,5,"False","10_37",0,"hit",868.018,1
10,"2021_Oct_01_1059","0 days 00:41:18.056597000",37,3,5.88952229999995,3163.765,"line",1,283.912015242312,210.326657894522,283.912015242312,90.3266578945223,"r1c2_right","vertical","selected",NA,5,"False","10_37",0,"hit",1234.147,1
10,"2021_Oct_01_1059","0 days 00:41:28.667031000",38,1,7.57933020000019,1028.219,"line",1.3333,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,6,"False","10_38",0,"hit",1028.219,1
10,"2021_Oct_01_1059","0 days 00:41:29.399620000",38,2,7.57933020000019,1760.808,"line",1.6667,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,6,"False","10_38",0,"false_alarm",732.589,0
10,"2021_Oct_01_1059","0 days 00:41:30.902695000",38,3,7.57933020000019,3263.883,"line",1,-9.19313414725039,400,-9.19313414725039,280,"r0c1_right","vertical","selected",NA,6,"False","10_38",0,"hit",1503.075,1
10,"2021_Oct_01_1059","0 days 00:41:40.145603000",39,1,7.23998870000014,648.909,"line",1.6667,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,8,"False","10_39",0,"hit",648.909,1
10,"2021_Oct_01_1059","0 days 00:41:41.246982000",39,2,7.23998870000014,1750.288,"line",1.6667,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,8,"False","10_39",0,"hit",1101.379,1
10,"2021_Oct_01_1059","0 days 00:41:41.847338000",39,3,7.23998870000014,2350.644,"line",2,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,8,"False","10_39",0,"hit",600.356,1
10,"2021_Oct_01_1059","0 days 00:41:50.688822000",40,1,4.93664989999979,613.454,"line",2,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,7,"False","10_40",0,"hit",613.454,1
10,"2021_Oct_01_1059","0 days 00:41:51.673355000",40,2,4.93664989999979,1597.987,"line",1.3333,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,7,"False","10_40",0,"hit",984.533,1
10,"2021_Oct_01_1059","0 days 00:41:52.642061000",40,3,4.93664989999979,2566.693,"line",1.3333,88.508582315937,-169.020026316433,88.508582315937,-289.020026316433,"r3c1_right","vertical","selected",NA,7,"False","10_40",0,"hit",968.706,1
10,"2021_Oct_01_1059","0 days 00:41:58.614812000",41,1,3.67191650000041,816.255,"line",1.3333,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,3,"False","10_41",0,"hit",816.255,1
10,"2021_Oct_01_1059","0 days 00:41:59.614513000",41,2,3.67191650000041,1815.956,"line",1.3333,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,3,"False","10_41",0,"hit",999.701,1
10,"2021_Oct_01_1059","0 days 00:42:00.648743000",41,3,3.67191650000041,2850.186,"line",1.3333,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,3,"False","10_41",0,"hit",1034.23,1
10,"2021_Oct_01_1059","0 days 00:42:06.689225000",42,1,4.34962129999985,315.582,"line",1.6667,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False","10_42",0,"hit",315.582,1
10,"2021_Oct_01_1059","0 days 00:42:07.489732000",42,2,4.34962129999985,1116.089,"line",1.6667,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,3,"False","10_42",0,"hit",800.507,1
10,"2021_Oct_01_1059","0 days 00:42:10.442197000",42,3,4.34962129999985,4068.554,"line",2,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,3,"False","10_42",0,"false_alarm",2952.465,0
10,"2021_Oct_01_1059","0 days 00:42:19.617518000",43,1,6.46426439999959,1263.718,"line",1,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,3,"False","10_43",0,"hit",1263.718,1
10,"2021_Oct_01_1059","0 days 00:42:21.152715000",43,2,6.46426439999959,2798.915,"line",1.3333,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False","10_43",0,"false_alarm",1535.197,0
10,"2021_Oct_01_1059","0 days 00:42:22.920935000",43,3,6.46426439999959,4567.135,"line",1,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,3,"False","10_43",0,"hit",1768.22,1
