"subject","date","overall_time","trial_count","click_order","prompt_rt_sec","selection_rt_ms","pressed_object","line_width","top_x","top_y","bottom_x","bottom_y","line_id","line_orientation","selected_or_released","accuracy","possible_thinnest_lines","is_practice","is_anomaly_trial","anomaly_mid_x","anomaly_mid_y","anomaly_line_id","anomaly_group","drop_marker","indecision_trial","accuracy_type","selection_rt_ms_relative","accuracy_numeric"
61,"2021_Oct_29_1140","0 days 00:25:45.713288000",27,3,0.772830699999759,4385.327,"line",1.3333,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,3,"False","True",-106.894850610438,150.326657894522,"r1c0_right",1,"61_27",0,"hit",2401.613,1
61,"2021_Oct_29_1140","0 days 00:25:49.817841000",28,1,0.752796400000079,947.771,"line",1.3333,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,3,"False","True",-58.0439923788441,245.163328947261,"r0c1_bottom_right",2,"61_28",0,"hit",947.771,1
61,"2021_Oct_29_1140","0 days 00:25:51.418878000",28,2,0.752796400000079,2548.808,"line",1.6667,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,3,"False","True",-58.0439923788441,245.163328947261,"r0c1_bottom_right",2,"61_28",0,"hit",1601.037,1
61,"2021_Oct_29_1140","0 days 00:25:54.990627000",28,3,0.752796400000079,6120.557,"line",1.6667,186.210298779124,20.6533157890446,186.210298779124,-99.3466842109554,"r2c2_right","vertical","selected",NA,3,"False","True",-58.0439923788441,245.163328947261,"r0c1_bottom_right",2,"61_28",0,"hit",3571.749,1
61,"2021_Oct_29_1140","0 days 00:25:57.975716000",29,1,1.22225219999928,196.713,"line",1,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_29",0,"hit",196.713,1
61,"2021_Oct_29_1140","0 days 00:25:59.744872000",29,2,1.22225219999928,1965.869,"line",1,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_29",0,"hit",1769.156,1
61,"2021_Oct_29_1140","0 days 00:26:05.549770000",29,3,1.22225219999928,7770.767,"line",2,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_29",0,"false_alarm",5804.898,0
61,"2021_Oct_29_1140","0 days 00:26:09.788183000",30,1,1.52643230000103,1148.326,"line",1.3333,-204.596567073625,20.6533157890446,-204.596567073625,-99.3466842109554,"r2c0_right","vertical","selected",NA,4,"False","False",NA,NA,"",NA,"61_30",0,"hit",1148.326,1
61,"2021_Oct_29_1140","0 days 00:26:11.022045000",30,2,1.52643230000103,2382.188,"line",1.6667,-9.19313414725039,20.6533157890446,-9.19313414725039,-99.3466842109554,"r2c1_right","vertical","selected",NA,4,"False","False",NA,NA,"",NA,"61_30",0,"false_alarm",1233.862,0
61,"2021_Oct_29_1140","0 days 00:26:11.655824000",30,3,1.52643230000103,3015.967,"line",1,186.210298779124,20.6533157890446,186.210298779124,-99.3466842109554,"r2c2_right","vertical","selected",NA,4,"False","False",NA,NA,"",NA,"61_30",0,"hit",633.779,1
61,"2021_Oct_29_1140","0 days 00:26:17.478814000",31,1,1.10987060000116,1848.116,"line",1.6667,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_31",0,"hit",1848.116,1
61,"2021_Oct_29_1140","0 days 00:26:18.946524000",31,2,1.10987060000116,3315.826,"line",2,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_31",0,"false_alarm",1467.71,0
61,"2021_Oct_29_1140","0 days 00:26:24.851907000",31,3,1.10987060000116,9221.209,"line",1.6667,-106.894850610438,210.326657894522,-106.894850610438,90.3266578945223,"r1c0_right","vertical","selected",NA,3,"False","False",NA,NA,"",NA,"61_31",0,"hit",5905.383,1
61,"2021_Oct_29_1140","0 days 00:26:28.007072000",32,1,0.899001100000532,581.02,"line",1,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_32",0,"hit",581.02,1
61,"2021_Oct_29_1140","0 days 00:26:31.439696000",32,2,0.899001100000532,4013.644,"line",1.3333,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_32",0,"hit",3432.624,1
61,"2021_Oct_29_1140","0 days 00:26:33.310797000",32,3,0.899001100000532,5884.745,"line",1.6667,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_32",0,"false_alarm",1871.101,0
61,"2021_Oct_29_1140","0 days 00:26:38.297791000",33,1,1.46999850000066,1213.333,"line",1,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_33",0,"hit",1213.333,1
61,"2021_Oct_29_1140","0 days 00:26:39.967785000",33,2,1.46999850000066,2883.327,"line",1.6667,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_33",0,"false_alarm",1669.994,0
61,"2021_Oct_29_1140","0 days 00:26:41.902978000",33,3,1.46999850000066,4818.52,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_33",0,"hit",1935.193,1
61,"2021_Oct_29_1140","0 days 00:26:46.190390000",34,1,0.721830099999352,928.085,"line",1,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,4,"False","True",39.6577240843433,55.4899868417834,"r1c1_bottom_right",0,"61_34",0,"hit",928.085,1
61,"2021_Oct_29_1140","0 days 00:26:50.761749000",34,2,0.721830099999352,5499.444,"line",2,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,4,"False","True",39.6577240843433,55.4899868417834,"r1c1_bottom_right",0,"61_34",0,"false_alarm",4571.359,0
61,"2021_Oct_29_1140","0 days 00:26:53.748919000",34,3,0.721830099999352,8486.614,"line",2,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,4,"False","True",39.6577240843433,55.4899868417834,"r1c1_bottom_right",0,"61_34",0,"false_alarm",2987.17,0
61,"2021_Oct_29_1140","0 days 00:26:56.318480000",35,1,0.670857099999921,514.688,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,3,"False","True",39.6577240843433,245.163328947261,"r0c2_bottom_left",2,"61_35",0,"hit",514.688,1
61,"2021_Oct_29_1140","0 days 00:26:57.486095000",35,2,0.670857099999921,1682.303,"line",1.6667,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,3,"False","True",39.6577240843433,245.163328947261,"r0c2_bottom_left",2,"61_35",0,"false_alarm",1167.615,0
61,"2021_Oct_29_1140","0 days 00:26:58.954053000",35,3,0.670857099999921,3150.261,"line",1.6667,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,3,"False","True",39.6577240843433,245.163328947261,"r0c2_bottom_left",2,"61_35",0,"false_alarm",1467.958,0
61,"2021_Oct_29_1140","0 days 00:27:04.826202000",36,1,3.24995529999978,447.517,"line",2,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,4,"False","False",NA,NA,"",NA,"61_36",0,"hit",447.517,1
61,"2021_Oct_29_1140","0 days 00:27:09.364805000",36,2,3.24995529999978,4986.12,"line",2,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,4,"False","False",NA,NA,"",NA,"61_36",0,"hit",4538.603,1
61,"2021_Oct_29_1140","0 days 00:27:10.698424000",36,3,3.24995529999978,6319.739,"line",2,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,4,"False","False",NA,NA,"",NA,"61_36",0,"hit",1333.619,1
61,"2021_Oct_29_1140","0 days 00:27:13.468722000",37,1,0.828261700000439,449.082,"line",2,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,4,"False","False",NA,NA,"",NA,"61_37",0,"false_alarm",449.082,0
61,"2021_Oct_29_1140","0 days 00:27:14.071819000",37,2,0.828261700000439,1052.179,"line",1.6667,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,4,"False","False",NA,NA,"",NA,"61_37",0,"false_alarm",603.097,0
61,"2021_Oct_29_1140","0 days 00:27:15.002518000",37,3,0.828261700000439,1982.878,"line",1.3333,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,4,"False","False",NA,NA,"",NA,"61_37",0,"hit",930.699,1
61,"2021_Oct_29_1140","0 days 00:27:18.372375000",38,1,1.36641130000135,580.1,"line",1,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,3,"False","True",-106.894850610438,150.326657894522,"r1c0_right",1,"61_38",0,"hit",580.1,1
61,"2021_Oct_29_1140","0 days 00:27:19.573551000",38,2,1.36641130000135,1781.276,"line",1.6667,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,3,"False","True",-106.894850610438,150.326657894522,"r1c0_right",1,"61_38",0,"hit",1201.176,1
61,"2021_Oct_29_1140","0 days 00:27:23.711274000",38,3,1.36641130000135,5918.999,"line",1.3333,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,3,"False","True",-106.894850610438,150.326657894522,"r1c0_right",1,"61_38",0,"hit",4137.723,1
61,"2021_Oct_29_1140","0 days 00:27:27.932330000",39,1,2.24975619999896,281.353,"line",1.6667,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,5,"False","False",NA,NA,"",NA,"61_39",0,"hit",281.353,1
61,"2021_Oct_29_1140","0 days 00:27:29.133622000",39,2,2.24975619999896,1482.645,"line",1.6667,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,5,"False","False",NA,NA,"",NA,"61_39",0,"hit",1201.292,1
61,"2021_Oct_29_1140","0 days 00:27:29.836654000",39,3,2.24975619999896,2185.677,"line",1.6667,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,5,"False","False",NA,NA,"",NA,"61_39",0,"hit",703.032,1
61,"2021_Oct_29_1140","0 days 00:27:32.786969000",40,1,0.761020500000086,613.262,"line",1,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,3,"False","True",235.061157010718,55.4899868417834,"r1c2_bottom_right",1,"61_40",0,"hit",613.262,1
61,"2021_Oct_29_1140","0 days 00:27:33.654599000",40,2,0.761020500000086,1480.892,"line",1,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,3,"False","True",235.061157010718,55.4899868417834,"r1c2_bottom_right",1,"61_40",0,"hit",867.63,1
61,"2021_Oct_29_1140","0 days 00:27:36.555796000",40,3,0.761020500000086,4382.089,"line",1.3333,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,3,"False","True",235.061157010718,55.4899868417834,"r1c2_bottom_right",1,"61_40",0,"false_alarm",2901.197,0
61,"2021_Oct_29_1140","0 days 00:27:40.245393000",41,1,0.91772569999921,1381.683,"line",2,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,7,"False","False",NA,NA,"",NA,"61_41",0,"hit",1381.683,1
61,"2021_Oct_29_1140","0 days 00:27:40.946043000",41,2,0.91772569999921,2082.333,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,7,"False","False",NA,NA,"",NA,"61_41",0,"hit",700.65,1
61,"2021_Oct_29_1140","0 days 00:27:43.014205000",41,3,0.91772569999921,4150.495,"line",1.6667,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,7,"False","False",NA,NA,"",NA,"61_41",0,"hit",2068.162,1
61,"2021_Oct_29_1140","0 days 00:27:45.449471000",42,1,0.824763599999642,313.051,"line",1.3333,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,3,"False","True",137.359440547531,-134.183355263694,"r2c2_bottom_right",2,"61_42",0,"hit",313.051,1
61,"2021_Oct_29_1140","0 days 00:27:47.218038000",42,2,0.824763599999642,2081.618,"line",1.3333,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,3,"False","True",137.359440547531,-134.183355263694,"r2c2_bottom_right",2,"61_42",0,"hit",1768.567,1
61,"2021_Oct_29_1140","0 days 00:27:49.253943000",42,3,0.824763599999642,4117.523,"line",1.3333,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,3,"False","True",137.359440547531,-134.183355263694,"r2c2_bottom_right",2,"61_42",0,"hit",2035.905,1
61,"2021_Oct_29_1140","0 days 00:27:53.558431000",43,1,1.42951689999973,915.932,"line",1,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,8,"False","False",NA,NA,"",NA,"61_43",0,"hit",915.932,1
61,"2021_Oct_29_1140","0 days 00:27:54.525684000",43,2,1.42951689999973,1883.185,"line",1.6667,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,8,"False","False",NA,NA,"",NA,"61_43",0,"hit",967.253,1
61,"2021_Oct_29_1140","0 days 00:27:57.995566000",43,3,1.42951689999973,5353.067,"line",2,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,8,"False","False",NA,NA,"",NA,"61_43",0,"hit",3469.882,1
61,"2021_Oct_29_1140","0 days 00:28:03.334504000",44,1,3.64781609999955,314.5,"line",1.3333,186.210298779124,400,186.210298779124,280,"r0c2_right","vertical","selected",NA,7,"False","False",NA,NA,"",NA,"61_44",0,"hit",314.5,1
61,"2021_Oct_29_1140","0 days 00:28:04.268442000",44,2,3.64781609999955,1248.438,"line",1.6667,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,7,"False","False",NA,NA,"",NA,"61_44",0,"hit",933.938,1
61,"2021_Oct_29_1140","0 days 00:28:05.102949000",44,3,3.64781609999955,2082.945,"line",1.6667,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,7,"False","False",NA,NA,"",NA,"61_44",0,"hit",834.507,1
61,"2021_Oct_29_1140","0 days 00:28:10.141567000",45,1,1.67159270000047,1248.253,"line",1.6667,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,4,"False","False",NA,NA,"",NA,"61_45",0,"hit",1248.253,1
61,"2021_Oct_29_1140","0 days 00:28:11.711118000",45,2,1.67159270000047,2817.804,"line",1.3333,-106.894850610438,210.326657894522,-106.894850610438,90.3266578945223,"r1c0_right","vertical","selected",NA,4,"False","False",NA,NA,"",NA,"61_45",0,"hit",1569.551,1
61,"2021_Oct_29_1140","0 days 00:28:13.529004000",45,3,1.67159270000047,4635.69,"line",1.6667,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,4,"False","False",NA,NA,"",NA,"61_45",0,"hit",1817.886,1
61,"2021_Oct_29_1140","0 days 00:28:16.347850000",46,1,1.05982070000027,396.042,"line",2,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_46",0,"false_alarm",396.042,0
61,"2021_Oct_29_1140","0 days 00:28:17.849869000",46,2,1.05982070000027,1898.061,"line",1.6667,186.210298779124,20.6533157890446,186.210298779124,-99.3466842109554,"r2c2_right","vertical","selected",NA,3,"False","False",NA,NA,"",NA,"61_46",0,"hit",1502.019,1
61,"2021_Oct_29_1140","0 days 00:28:20.084094000",46,3,1.05982070000027,4132.286,"line",2,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_46",0,"false_alarm",2234.225,0
61,"2021_Oct_29_1140","0 days 00:28:23.738546000",47,1,1.30821290000131,913.925,"line",1.6667,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,5,"False","False",NA,NA,"",NA,"61_47",0,"hit",913.925,1
61,"2021_Oct_29_1140","0 days 00:28:25.740162000",47,2,1.30821290000131,2915.541,"line",1.3333,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,5,"False","False",NA,NA,"",NA,"61_47",0,"hit",2001.616,1
61,"2021_Oct_29_1140","0 days 00:28:30.712003000",47,3,1.30821290000131,7887.382,"line",2,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,5,"False","False",NA,NA,"",NA,"61_47",0,"false_alarm",4971.841,0
61,"2021_Oct_29_1140","0 days 00:28:34.031832000",48,1,1.32004930000039,346.774,"line",1.6667,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,5,"False","True",39.6577240843433,-134.183355263694,"r2c2_bottom_left",2,"61_48",0,"hit",346.774,1
61,"2021_Oct_29_1140","0 days 00:28:36.132594000",48,2,1.32004930000039,2447.536,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,5,"False","True",39.6577240843433,-134.183355263694,"r2c2_bottom_left",2,"61_48",0,"false_alarm",2100.762,0
61,"2021_Oct_29_1140","0 days 00:28:37.169650000",48,3,1.32004930000039,3484.592,"line",2,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,5,"False","True",39.6577240843433,-134.183355263694,"r2c2_bottom_left",2,"61_48",0,"false_alarm",1037.056,0
61,"2021_Oct_29_1140","0 days 00:28:40.371795000",49,1,1.41842160000124,380.698,"line",1,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,4,"False","True",88.508582315937,150.326657894522,"r1c1_right",0,"61_49",0,"hit",380.698,1
61,"2021_Oct_29_1140","0 days 00:28:42.759263000",49,2,1.41842160000124,2768.166,"line",2,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,4,"False","True",88.508582315937,150.326657894522,"r1c1_right",0,"61_49",0,"false_alarm",2387.468,0
61,"2021_Oct_29_1140","0 days 00:28:44.525587000",49,3,1.41842160000124,4534.49,"line",2,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,4,"False","True",88.508582315937,150.326657894522,"r1c1_right",0,"61_49",0,"false_alarm",1766.324,0
61,"2021_Oct_29_1140","0 days 00:28:47.228842000",50,1,0.931427800000165,348.516,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,6,"False","True",137.359440547531,55.4899868417834,"r1c2_bottom_left",0,"61_50",0,"hit",348.516,1
61,"2021_Oct_29_1140","0 days 00:28:49.931087000",50,2,0.931427800000165,3050.761,"line",1.3333,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,6,"False","True",137.359440547531,55.4899868417834,"r1c2_bottom_left",0,"61_50",0,"hit",2702.245,1
61,"2021_Oct_29_1140","0 days 00:28:51.365848000",50,3,0.931427800000165,4485.522,"line",1.6667,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,6,"False","True",137.359440547531,55.4899868417834,"r1c2_bottom_left",0,"61_50",0,"hit",1434.761,1
61,"2021_Oct_29_1140","0 days 00:28:54.735779000",51,1,1.42334680000022,431.481,"line",1,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,3,"False","True",186.210298779124,-39.3466842109554,"r2c2_right",1,"61_51",0,"hit",431.481,1
61,"2021_Oct_29_1140","0 days 00:28:57.471385000",51,2,1.42334680000022,3167.087,"line",1.6667,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,3,"False","True",186.210298779124,-39.3466842109554,"r2c2_right",1,"61_51",0,"false_alarm",2735.606,0
61,"2021_Oct_29_1140","0 days 00:29:01.508505000",51,3,1.42334680000022,7204.207,"line",2,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,3,"False","True",186.210298779124,-39.3466842109554,"r2c2_right",1,"61_51",0,"false_alarm",4037.12,0
61,"2021_Oct_29_1140","0 days 00:29:04.078950000",52,1,0.752946900000097,495.13,"line",1,-204.596567073625,20.6533157890446,-204.596567073625,-99.3466842109554,"r2c0_right","vertical","selected",NA,6,"False","False",NA,NA,"",NA,"61_52",0,"hit",495.13,1
61,"2021_Oct_29_1140","0 days 00:29:04.745993000",52,2,0.752946900000097,1162.173,"line",1.3333,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,6,"False","False",NA,NA,"",NA,"61_52",0,"hit",667.043,1
61,"2021_Oct_29_1140","0 days 00:29:06.517175000",52,3,0.752946900000097,2933.355,"line",1,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,6,"False","False",NA,NA,"",NA,"61_52",0,"hit",1771.182,1
61,"2021_Oct_29_1140","0 days 00:29:10.100917000",53,1,1.13900379999905,528.776,"line",1.3333,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,3,"False","True",137.359440547531,-134.183355263694,"r2c2_bottom_right",2,"61_53",0,"hit",528.776,1
61,"2021_Oct_29_1140","0 days 00:29:11.202533000",53,2,1.13900379999905,1630.392,"line",1,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,3,"False","True",137.359440547531,-134.183355263694,"r2c2_bottom_right",2,"61_53",0,"hit",1101.616,1
61,"2021_Oct_29_1140","0 days 00:29:13.072627000",53,3,1.13900379999905,3500.486,"line",1.6667,-204.596567073625,20.6533157890446,-204.596567073625,-99.3466842109554,"r2c0_right","vertical","selected",NA,3,"False","True",137.359440547531,-134.183355263694,"r2c2_bottom_right",2,"61_53",0,"false_alarm",1870.094,0
61,"2021_Oct_29_1140","0 days 00:29:15.457362000",54,1,0.786540099999911,380.645,"line",2,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,6,"False","False",NA,NA,"",NA,"61_54",0,"false_alarm",380.645,0
61,"2021_Oct_29_1140","0 days 00:29:16.724418000",54,2,0.786540099999911,1647.701,"line",1.3333,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,6,"False","False",NA,NA,"",NA,"61_54",0,"hit",1267.056,1
61,"2021_Oct_29_1140","0 days 00:29:18.292852000",54,3,0.786540099999911,3216.135,"line",1.6667,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,6,"False","False",NA,NA,"",NA,"61_54",0,"hit",1568.434,1
61,"2021_Oct_29_1140","0 days 00:29:21.146261000",55,1,1.04829679999966,449.015,"line",2,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,5,"False","False",NA,NA,"",NA,"61_55",0,"false_alarm",449.015,0
61,"2021_Oct_29_1140","0 days 00:29:22.113194000",55,2,1.04829679999966,1415.948,"line",1,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,5,"False","False",NA,NA,"",NA,"61_55",0,"hit",966.933,1
61,"2021_Oct_29_1140","0 days 00:29:23.880763000",55,3,1.04829679999966,3183.517,"line",1.3333,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,5,"False","False",NA,NA,"",NA,"61_55",0,"hit",1767.569,1
61,"2021_Oct_29_1140","0 days 00:29:27.635325000",56,1,1.29438100000152,413.168,"line",1.3333,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_56",0,"hit",413.168,1
61,"2021_Oct_29_1140","0 days 00:29:30.172204000",56,2,1.29438100000152,2950.047,"line",1.6667,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_56",0,"false_alarm",2536.879,0
61,"2021_Oct_29_1140","0 days 00:29:33.007485000",56,3,1.29438100000152,5785.328,"line",1.6667,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_56",0,"false_alarm",2835.281,0
61,"2021_Oct_29_1140","0 days 00:29:36.093769000",57,1,1.04290190000029,460.586,"line",1,-9.19313414725039,20.6533157890446,-9.19313414725039,-99.3466842109554,"r2c1_right","vertical","selected",NA,6,"False","False",NA,NA,"",NA,"61_57",0,"hit",460.586,1
61,"2021_Oct_29_1140","0 days 00:29:37.928638000",57,2,1.04290190000029,2295.455,"line",2,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,6,"False","False",NA,NA,"",NA,"61_57",0,"false_alarm",1834.869,0
61,"2021_Oct_29_1140","0 days 00:29:39.296468000",57,3,1.04290190000029,3663.285,"line",1.6667,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,6,"False","False",NA,NA,"",NA,"61_57",0,"false_alarm",1367.83,0
61,"2021_Oct_29_1140","0 days 00:29:42.733514000",58,1,1.06123619999926,479.702,"line",1,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_58",0,"hit",479.702,1
61,"2021_Oct_29_1140","0 days 00:29:43.935676000",58,2,1.06123619999926,1681.864,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"61_58",0,"hit",1202.162,1
