"participant","trial_count","line_width","line_id","line_orientation","drop_marker"
59,0,1.3333,"r0c0_bottom_right","forward_slash","59_0"
59,0,1.3333,"r0c2_bottom_left","back_slash","59_0"
59,0,1.3333,"r1c0_right","vertical","59_0"
59,0,1.3333,"r2c1_bottom_left","back_slash","59_0"
59,0,1.3333,"r2c3_bottom_left","back_slash","59_0"
59,1,1.3333,"r2c2_right","vertical","59_1"
59,1,1.6667,"r0c0_right","vertical","59_1"
59,1,1.6667,"r0c3_bottom_left","back_slash","59_1"
59,1,1.6667,"r2c2_bottom_right","forward_slash","59_1"
59,1,1.6667,"r2c3_bottom_left","back_slash","59_1"
59,2,1.3333,"r0c2_right","vertical","59_2"
59,2,1.3333,"r1c1_right","vertical","59_2"
59,2,1.3333,"r2c2_right","vertical","59_2"
59,4,1.3333,"r0c1_bottom_left","back_slash","59_4"
59,4,1.3333,"r0c2_bottom_left","back_slash","59_4"
59,4,1.3333,"r0c3_bottom_right","forward_slash","59_4"
59,4,1.3333,"r3c0_right","vertical","59_4"
59,5,1,"r0c1_bottom_right","forward_slash","59_5"
59,5,1.3333,"r0c1_right","vertical","59_5"
59,5,1.3333,"r1c2_bottom_right","forward_slash","59_5"
59,5,1.3333,"r2c3_bottom_left","back_slash","59_5"
59,6,1,"r0c0_right","vertical","59_6"
59,6,1,"r1c2_right","vertical","59_6"
59,6,1.3333,"r0c1_bottom_right","forward_slash","59_6"
59,6,1.3333,"r0c3_bottom_right","forward_slash","59_6"
59,6,1.3333,"r1c2_bottom_left","back_slash","59_6"
59,6,1.3333,"r1c2_bottom_right","forward_slash","59_6"
59,6,1.3333,"r2c3_bottom_left","back_slash","59_6"
59,7,1,"r2c2_bottom_left","back_slash","59_7"
59,7,1,"r2c3_bottom_left","back_slash","59_7"
59,7,1.3333,"r0c1_bottom_left","back_slash","59_7"
59,7,1.3333,"r0c2_bottom_right","forward_slash","59_7"
59,7,1.3333,"r1c0_right","vertical","59_7"
59,8,1,"r1c2_bottom_left","back_slash","59_8"
59,8,1.3333,"r0c0_bottom_right","forward_slash","59_8"
59,8,1.3333,"r0c0_right","vertical","59_8"
59,8,1.3333,"r1c2_bottom_right","forward_slash","59_8"
59,8,1.3333,"r2c2_bottom_right","forward_slash","59_8"
59,9,1.3333,"r1c3_bottom_left","back_slash","59_9"
59,9,1.3333,"r2c3_bottom_left","back_slash","59_9"
59,9,1.6667,"r1c1_bottom_right","forward_slash","59_9"
59,9,1.6667,"r3c2_right","vertical","59_9"
59,10,1.6667,"r0c1_bottom_right","forward_slash","59_10"
59,10,1.6667,"r0c3_bottom_left","back_slash","59_10"
59,10,1.6667,"r2c0_bottom_right","forward_slash","59_10"
59,11,1,"r0c2_bottom_left","back_slash","59_11"
59,11,1,"r1c0_bottom_right","forward_slash","59_11"
59,11,1,"r1c1_bottom_right","forward_slash","59_11"
59,12,1,"r1c1_right","vertical","59_12"
59,12,1.3333,"r0c2_bottom_right","forward_slash","59_12"
59,12,1.3333,"r2c1_bottom_left","back_slash","59_12"
59,12,1.3333,"r2c1_right","vertical","59_12"
59,13,1,"r2c0_right","vertical","59_13"
59,13,1.3333,"r1c0_bottom_right","forward_slash","59_13"
59,13,1.3333,"r1c0_right","vertical","59_13"
59,13,1.3333,"r1c1_right","vertical","59_13"
59,13,1.3333,"r2c1_right","vertical","59_13"
59,13,1.3333,"r3c0_right","vertical","59_13"
59,14,1.3333,"r1c2_bottom_right","forward_slash","59_14"
59,14,1.6667,"r0c1_bottom_left","back_slash","59_14"
59,14,1.6667,"r2c1_right","vertical","59_14"
59,15,1.3333,"r1c0_right","vertical","59_15"
59,15,1.3333,"r1c2_bottom_left","back_slash","59_15"
59,15,1.3333,"r2c3_bottom_left","back_slash","59_15"
59,16,1.3333,"r1c2_bottom_right","forward_slash","59_16"
59,16,1.3333,"r2c1_right","vertical","59_16"
59,16,1.3333,"r2c2_bottom_left","back_slash","59_16"
59,17,1,"r1c0_right","vertical","59_17"
59,17,1,"r1c2_bottom_left","back_slash","59_17"
59,17,1.3333,"r1c2_bottom_right","forward_slash","59_17"
59,17,1.3333,"r2c2_right","vertical","59_17"
59,18,1,"r0c2_bottom_right","forward_slash","59_18"
59,18,1,"r0c2_right","vertical","59_18"
59,18,1,"r2c3_bottom_left","back_slash","59_18"
59,18,1,"r3c2_right","vertical","59_18"
59,19,1.3333,"r2c2_bottom_right","forward_slash","59_19"
59,19,1.6667,"r0c3_bottom_right","forward_slash","59_19"
59,19,1.6667,"r1c0_bottom_right","forward_slash","59_19"
59,19,1.6667,"r1c1_bottom_left","back_slash","59_19"
59,19,1.6667,"r2c1_right","vertical","59_19"
59,20,1,"r1c0_right","vertical","59_20"
59,20,1,"r1c2_bottom_left","back_slash","59_20"
59,20,1.6667,"r0c1_bottom_left","back_slash","59_20"
59,20,1.6667,"r2c1_bottom_right","forward_slash","59_20"
59,21,1.3333,"r0c1_right","vertical","59_21"
59,21,1.3333,"r0c3_bottom_left","back_slash","59_21"
59,21,1.6667,"r1c2_bottom_left","back_slash","59_21"
59,21,1.6667,"r2c0_bottom_right","forward_slash","59_21"
59,21,1.6667,"r2c2_right","vertical","59_21"
59,23,1.3333,"r2c1_bottom_right","forward_slash","59_23"
59,23,1.6667,"r0c2_right","vertical","59_23"
59,23,2,"r0c0_right","vertical","59_23"
59,23,2,"r0c1_bottom_right","forward_slash","59_23"
59,23,2,"r2c1_right","vertical","59_23"
59,24,1,"r3c1_right","vertical","59_24"
59,24,1.3333,"r1c3_bottom_left","back_slash","59_24"
59,24,1.3333,"r2c2_right","vertical","59_24"
59,25,1,"r2c1_bottom_right","forward_slash","59_25"
59,25,1.3333,"r0c1_bottom_left","back_slash","59_25"
59,25,1.3333,"r0c1_right","vertical","59_25"
59,27,1.3333,"r0c1_bottom_right","forward_slash","59_27"
59,27,1.3333,"r3c2_right","vertical","59_27"
59,27,1.6667,"r0c2_right","vertical","59_27"
59,27,1.6667,"r1c1_bottom_left","back_slash","59_27"
59,28,1,"r0c1_bottom_right","forward_slash","59_28"
59,28,1,"r2c1_bottom_right","forward_slash","59_28"
59,28,1.3333,"r0c0_bottom_right","forward_slash","59_28"
59,28,1.3333,"r1c3_bottom_left","back_slash","59_28"
59,28,1.3333,"r2c0_right","vertical","59_28"
59,28,1.3333,"r3c0_right","vertical","59_28"
59,28,1.3333,"r3c1_right","vertical","59_28"
59,29,1.3333,"r2c0_bottom_right","forward_slash","59_29"
59,29,1.6667,"r1c1_bottom_right","forward_slash","59_29"
59,29,1.6667,"r2c1_right","vertical","59_29"
59,30,1.3333,"r0c1_right","vertical","59_30"
59,30,1.3333,"r1c3_bottom_left","back_slash","59_30"
59,30,1.3333,"r2c1_bottom_right","forward_slash","59_30"
59,30,1.3333,"r3c1_right","vertical","59_30"
59,31,1.3333,"r0c0_bottom_right","forward_slash","59_31"
59,31,1.3333,"r2c3_bottom_left","back_slash","59_31"
59,31,1.6667,"r0c0_right","vertical","59_31"
59,31,1.6667,"r1c1_bottom_left","back_slash","59_31"
59,32,1.3333,"r1c1_bottom_left","back_slash","59_32"
59,32,1.3333,"r1c1_bottom_right","forward_slash","59_32"
59,32,1.3333,"r2c1_bottom_left","back_slash","59_32"
59,32,1.3333,"r2c2_bottom_left","back_slash","59_32"
59,33,1.3333,"r0c2_bottom_left","back_slash","59_33"
59,33,1.3333,"r2c2_bottom_left","back_slash","59_33"
59,33,1.6667,"r1c2_right","vertical","59_33"
59,34,1,"r2c2_bottom_right","forward_slash","59_34"
59,34,1,"r3c0_right","vertical","59_34"
59,34,1.3333,"r1c0_bottom_left","back_slash","59_34"
59,34,1.3333,"r1c2_bottom_right","forward_slash","59_34"
59,35,1.3333,"r0c1_right","vertical","59_35"
59,35,1.3333,"r0c2_right","vertical","59_35"
59,35,1.6667,"r0c3_bottom_left","back_slash","59_35"
59,35,1.6667,"r1c2_bottom_right","forward_slash","59_35"
59,35,1.6667,"r1c3_bottom_left","back_slash","59_35"
59,35,1.6667,"r2c3_bottom_left","back_slash","59_35"
59,36,1.3333,"r0c1_bottom_right","forward_slash","59_36"
59,36,1.3333,"r0c2_bottom_left","back_slash","59_36"
59,36,1.3333,"r1c2_right","vertical","59_36"
59,36,1.3333,"r2c1_bottom_right","forward_slash","59_36"
59,36,1.3333,"r2c2_bottom_right","forward_slash","59_36"
59,36,1.3333,"r2c3_bottom_left","back_slash","59_36"
59,37,1.3333,"r0c1_bottom_right","forward_slash","59_37"
59,37,1.3333,"r1c2_right","vertical","59_37"
59,37,1.6667,"r1c1_bottom_left","back_slash","59_37"
59,37,1.6667,"r2c1_bottom_right","forward_slash","59_37"
59,38,1.3333,"r2c0_right","vertical","59_38"
59,38,1.6667,"r0c3_bottom_left","back_slash","59_38"
59,38,1.6667,"r2c1_bottom_right","forward_slash","59_38"
59,38,1.6667,"r2c2_bottom_right","forward_slash","59_38"
59,38,1.6667,"r2c2_right","vertical","59_38"
59,39,1.6667,"r2c0_bottom_right","forward_slash","59_39"
59,39,1.6667,"r2c1_bottom_left","back_slash","59_39"
59,39,1.6667,"r3c1_right","vertical","59_39"
59,40,1,"r0c2_bottom_right","forward_slash","59_40"
59,40,1,"r0c3_bottom_right","forward_slash","59_40"
59,40,1,"r1c1_bottom_left","back_slash","59_40"
59,41,1.3333,"r3c0_right","vertical","59_41"
59,41,1.6667,"r0c2_right","vertical","59_41"
59,41,1.6667,"r0c3_bottom_left","back_slash","59_41"
59,43,1.3333,"r1c0_bottom_left","back_slash","59_43"
59,43,1.6667,"r0c2_bottom_left","back_slash","59_43"
59,43,2,"r0c2_bottom_right","forward_slash","59_43"
59,43,2,"r0c3_bottom_right","forward_slash","59_43"
59,43,2,"r1c0_bottom_right","forward_slash","59_43"
59,43,2,"r1c2_bottom_right","forward_slash","59_43"
59,43,2,"r2c1_bottom_right","forward_slash","59_43"
59,43,2,"r3c0_right","vertical","59_43"
59,44,1.3333,"r0c1_bottom_right","forward_slash","59_44"
59,44,1.3333,"r1c1_bottom_left","back_slash","59_44"
59,44,1.6667,"r0c2_bottom_left","back_slash","59_44"
59,44,1.6667,"r2c0_right","vertical","59_44"
59,44,1.6667,"r2c3_bottom_left","back_slash","59_44"
59,45,1.3333,"r0c3_bottom_left","back_slash","59_45"
59,45,1.3333,"r2c2_bottom_right","forward_slash","59_45"
59,45,1.6667,"r0c1_right","vertical","59_45"
59,45,1.6667,"r0c2_bottom_left","back_slash","59_45"
59,47,1.6667,"r1c0_right","vertical","59_47"
59,47,1.6667,"r1c1_right","vertical","59_47"
59,47,1.6667,"r1c2_right","vertical","59_47"
59,48,1.3333,"r0c1_bottom_right","forward_slash","59_48"
59,48,1.3333,"r0c1_right","vertical","59_48"
59,48,1.3333,"r2c1_bottom_left","back_slash","59_48"
59,48,1.3333,"r2c2_bottom_left","back_slash","59_48"
59,50,1,"r0c2_right","vertical","59_50"
59,50,1,"r2c1_bottom_right","forward_slash","59_50"
59,50,1.3333,"r0c3_bottom_left","back_slash","59_50"
59,50,1.3333,"r3c2_right","vertical","59_50"
59,51,1.3333,"r1c0_right","vertical","59_51"
59,51,1.3333,"r1c2_bottom_left","back_slash","59_51"
59,51,1.6667,"r0c2_bottom_right","forward_slash","59_51"
59,51,1.6667,"r1c3_bottom_left","back_slash","59_51"
59,52,1,"r0c2_bottom_right","forward_slash","59_52"
59,52,1.3333,"r0c0_right","vertical","59_52"
59,52,1.3333,"r0c2_bottom_left","back_slash","59_52"
59,52,1.3333,"r2c2_right","vertical","59_52"
59,52,1.3333,"r2c3_bottom_right","forward_slash","59_52"
59,53,1.3333,"r0c2_bottom_right","forward_slash","59_53"
59,53,1.3333,"r0c3_bottom_left","back_slash","59_53"
59,53,1.3333,"r2c0_right","vertical","59_53"
59,53,1.3333,"r2c2_right","vertical","59_53"
59,54,1,"r2c0_bottom_right","forward_slash","59_54"
59,54,1.3333,"r1c1_bottom_left","back_slash","59_54"
59,54,1.3333,"r1c2_right","vertical","59_54"
59,54,1.3333,"r2c1_bottom_right","forward_slash","59_54"
59,55,1,"r0c3_bottom_right","forward_slash","59_55"
59,55,1.3333,"r0c2_bottom_left","back_slash","59_55"
59,55,1.3333,"r1c2_right","vertical","59_55"
59,55,1.3333,"r2c2_bottom_right","forward_slash","59_55"
59,56,1.3333,"r0c2_right","vertical","59_56"
59,56,1.3333,"r2c0_bottom_right","forward_slash","59_56"
59,56,1.6667,"r0c0_bottom_right","forward_slash","59_56"
59,56,1.6667,"r1c0_right","vertical","59_56"
59,56,1.6667,"r3c1_right","vertical","59_56"
59,57,1.3333,"r0c1_bottom_left","back_slash","59_57"
59,57,1.3333,"r0c3_bottom_left","back_slash","59_57"
59,57,1.3333,"r1c0_bottom_left","back_slash","59_57"
59,57,1.3333,"r1c1_bottom_right","forward_slash","59_57"
59,57,1.3333,"r1c3_bottom_left","back_slash","59_57"
59,57,1.3333,"r2c1_bottom_right","forward_slash","59_57"
59,58,1.3333,"r0c2_bottom_left","back_slash","59_58"
59,58,1.3333,"r1c0_right","vertical","59_58"
59,58,1.3333,"r1c1_bottom_right","forward_slash","59_58"
59,58,1.3333,"r2c1_bottom_left","back_slash","59_58"
59,59,1.3333,"r0c1_right","vertical","59_59"
59,59,1.3333,"r0c2_bottom_right","forward_slash","59_59"
59,59,1.3333,"r1c1_right","vertical","59_59"
59,60,1,"r3c2_right","vertical","59_60"
59,60,1.3333,"r0c2_right","vertical","59_60"
59,60,1.3333,"r1c0_bottom_left","back_slash","59_60"
59,60,1.3333,"r1c1_bottom_right","forward_slash","59_60"
59,60,1.3333,"r2c1_bottom_left","back_slash","59_60"
59,60,1.3333,"r3c0_right","vertical","59_60"
59,61,1.3333,"r0c3_bottom_right","forward_slash","59_61"
59,61,1.3333,"r2c0_bottom_right","forward_slash","59_61"
59,61,1.3333,"r2c2_bottom_left","back_slash","59_61"
59,61,1.3333,"r3c2_right","vertical","59_61"
59,62,1.3333,"r0c0_bottom_right","forward_slash","59_62"
59,62,1.6667,"r0c2_bottom_right","forward_slash","59_62"
59,62,1.6667,"r1c1_right","vertical","59_62"
59,63,1.3333,"r1c0_bottom_left","back_slash","59_63"
59,63,1.6667,"r2c2_right","vertical","59_63"
59,63,2,"r0c2_bottom_left","back_slash","59_63"
59,63,2,"r1c2_right","vertical","59_63"
59,63,2,"r2c1_bottom_right","forward_slash","59_63"
59,63,2,"r2c2_bottom_right","forward_slash","59_63"
59,63,2,"r2c3_bottom_right","forward_slash","59_63"
59,63,2,"r3c2_right","vertical","59_63"
59,64,1,"r1c0_bottom_left","back_slash","59_64"
59,64,1.3333,"r0c3_bottom_left","back_slash","59_64"
59,64,1.3333,"r2c1_bottom_right","forward_slash","59_64"
59,64,1.3333,"r3c0_right","vertical","59_64"
59,65,1,"r0c3_bottom_right","forward_slash","59_65"
59,65,1.3333,"r0c0_right","vertical","59_65"
59,65,1.3333,"r1c2_bottom_right","forward_slash","59_65"
59,65,1.3333,"r2c0_right","vertical","59_65"
59,65,1.3333,"r2c1_right","vertical","59_65"
59,65,1.3333,"r3c1_right","vertical","59_65"
59,66,1,"r3c0_right","vertical","59_66"
59,66,1.3333,"r2c3_bottom_right","forward_slash","59_66"
59,66,1.3333,"r3c2_right","vertical","59_66"
59,67,1,"r3c0_right","vertical","59_67"
59,67,1.6667,"r2c0_bottom_right","forward_slash","59_67"
59,67,2,"r0c1_bottom_right","forward_slash","59_67"
59,67,2,"r1c2_bottom_left","back_slash","59_67"
59,67,2,"r1c2_right","vertical","59_67"
59,67,2,"r1c3_bottom_left","back_slash","59_67"
59,68,1,"r1c0_bottom_right","forward_slash","59_68"
59,68,1,"r2c1_bottom_right","forward_slash","59_68"
59,68,1.3333,"r0c2_bottom_left","back_slash","59_68"
59,68,1.3333,"r0c2_right","vertical","59_68"
59,68,1.3333,"r1c2_bottom_left","back_slash","59_68"
59,68,1.3333,"r2c0_right","vertical","59_68"
59,68,1.3333,"r3c2_right","vertical","59_68"
59,69,1.3333,"r0c1_bottom_left","back_slash","59_69"
59,69,1.6667,"r0c1_right","vertical","59_69"
59,69,1.6667,"r0c2_right","vertical","59_69"
59,69,1.6667,"r2c0_right","vertical","59_69"
59,69,1.6667,"r3c0_right","vertical","59_69"
59,70,1.3333,"r0c2_right","vertical","59_70"
59,70,1.3333,"r3c2_right","vertical","59_70"
59,70,1.6667,"r1c0_right","vertical","59_70"
59,70,1.6667,"r1c3_bottom_left","back_slash","59_70"
59,70,1.6667,"r2c1_bottom_left","back_slash","59_70"
59,70,1.6667,"r2c1_right","vertical","59_70"
59,71,1.6667,"r0c1_bottom_right","forward_slash","59_71"
59,71,1.6667,"r1c1_right","vertical","59_71"
59,71,1.6667,"r2c0_right","vertical","59_71"
59,71,1.6667,"r2c1_bottom_left","back_slash","59_71"
59,71,1.6667,"r2c2_bottom_left","back_slash","59_71"
59,72,1,"r2c3_bottom_right","forward_slash","59_72"
59,72,1.6667,"r0c1_bottom_right","forward_slash","59_72"
59,72,1.6667,"r0c1_right","vertical","59_72"
59,72,1.6667,"r1c1_bottom_left","back_slash","59_72"
59,72,1.6667,"r1c1_right","vertical","59_72"
59,72,1.6667,"r2c1_bottom_left","back_slash","59_72"
59,72,1.6667,"r3c0_right","vertical","59_72"
59,73,1.6667,"r0c2_bottom_right","forward_slash","59_73"
59,73,1.6667,"r1c2_bottom_right","forward_slash","59_73"
59,73,2,"r0c0_bottom_right","forward_slash","59_73"
59,73,2,"r1c1_bottom_left","back_slash","59_73"
59,73,2,"r2c1_bottom_left","back_slash","59_73"
59,74,1,"r2c0_right","vertical","59_74"
59,74,1.3333,"r0c3_bottom_right","forward_slash","59_74"
59,74,1.3333,"r2c1_right","vertical","59_74"
59,75,1,"r1c0_bottom_left","back_slash","59_75"
59,75,1.3333,"r2c0_right","vertical","59_75"
59,75,1.6667,"r0c2_bottom_left","back_slash","59_75"
59,76,1.3333,"r0c2_bottom_left","back_slash","59_76"
59,76,1.3333,"r1c1_right","vertical","59_76"
59,76,1.3333,"r2c2_bottom_right","forward_slash","59_76"
59,76,1.3333,"r3c0_right","vertical","59_76"
59,77,1.3333,"r1c0_bottom_left","back_slash","59_77"
59,77,1.3333,"r2c3_bottom_right","forward_slash","59_77"
59,77,1.6667,"r1c1_bottom_right","forward_slash","59_77"
59,77,1.6667,"r2c0_right","vertical","59_77"
59,77,1.6667,"r2c1_right","vertical","59_77"
59,78,1,"r1c0_bottom_left","back_slash","59_78"
59,78,1.3333,"r0c0_bottom_right","forward_slash","59_78"
59,78,1.3333,"r1c3_bottom_left","back_slash","59_78"
59,78,1.3333,"r2c2_bottom_left","back_slash","59_78"
59,78,1.3333,"r3c2_right","vertical","59_78"
59,79,1.3333,"r1c1_right","vertical","59_79"
59,79,1.3333,"r2c1_right","vertical","59_79"
59,79,1.6667,"r2c0_right","vertical","59_79"
59,79,1.6667,"r2c3_bottom_right","forward_slash","59_79"
59,80,1,"r1c1_right","vertical","59_80"
59,80,1.3333,"r1c1_bottom_left","back_slash","59_80"
59,80,1.3333,"r3c2_right","vertical","59_80"
59,81,1.6667,"r2c2_bottom_left","back_slash","59_81"
59,81,1.6667,"r3c0_right","vertical","59_81"
59,81,2,"r0c1_bottom_right","forward_slash","59_81"
59,81,2,"r0c2_bottom_left","back_slash","59_81"
59,81,2,"r1c0_right","vertical","59_81"
59,81,2,"r1c2_bottom_right","forward_slash","59_81"
59,81,2,"r2c1_right","vertical","59_81"
59,82,1.6667,"r0c0_right","vertical","59_82"
59,82,1.6667,"r0c1_bottom_right","forward_slash","59_82"
59,82,1.6667,"r0c2_bottom_left","back_slash","59_82"
59,83,1,"r3c2_right","vertical","59_83"
59,83,1.3333,"r0c2_bottom_left","back_slash","59_83"
59,83,1.3333,"r2c3_bottom_right","forward_slash","59_83"
59,84,1.3333,"r0c3_bottom_right","forward_slash","59_84"
59,84,1.3333,"r1c2_right","vertical","59_84"
59,84,1.3333,"r2c2_right","vertical","59_84"
59,85,1.3333,"r0c0_bottom_right","forward_slash","59_85"
59,85,1.6667,"r1c2_bottom_left","back_slash","59_85"
59,85,1.6667,"r3c0_right","vertical","59_85"
59,86,1,"r2c1_right","vertical","59_86"
59,86,1.6667,"r0c2_bottom_left","back_slash","59_86"
59,86,2,"r0c0_bottom_right","forward_slash","59_86"
59,86,2,"r0c3_bottom_left","back_slash","59_86"
59,86,2,"r1c1_right","vertical","59_86"
59,86,2,"r1c2_right","vertical","59_86"
59,86,2,"r1c3_bottom_left","back_slash","59_86"
59,86,2,"r2c0_right","vertical","59_86"
59,86,2,"r2c2_right","vertical","59_86"
59,87,1.3333,"r0c1_bottom_left","back_slash","59_87"
59,87,1.3333,"r0c1_bottom_right","forward_slash","59_87"
59,87,1.6667,"r1c1_right","vertical","59_87"
59,88,1.3333,"r0c0_bottom_right","forward_slash","59_88"
59,88,1.6667,"r1c0_right","vertical","59_88"
59,88,2,"r0c3_bottom_left","back_slash","59_88"
59,88,2,"r1c0_bottom_left","back_slash","59_88"
59,88,2,"r2c1_bottom_right","forward_slash","59_88"
59,89,1.3333,"r0c2_right","vertical","59_89"
59,89,1.3333,"r1c2_right","vertical","59_89"
59,89,1.3333,"r2c2_bottom_right","forward_slash","59_89"
59,89,1.3333,"r2c3_bottom_right","forward_slash","59_89"
59,90,1.3333,"r1c3_bottom_left","back_slash","59_90"
59,90,2,"r0c1_bottom_left","back_slash","59_90"
59,90,2,"r1c1_bottom_right","forward_slash","59_90"
59,90,2,"r1c2_right","vertical","59_90"
59,91,1.3333,"r1c2_right","vertical","59_91"
59,91,1.3333,"r2c1_bottom_left","back_slash","59_91"
59,91,1.6667,"r1c1_bottom_left","back_slash","59_91"
59,92,1.3333,"r0c0_right","vertical","59_92"
59,92,1.3333,"r1c0_bottom_right","forward_slash","59_92"
59,92,1.3333,"r1c1_bottom_left","back_slash","59_92"
59,93,1,"r0c2_bottom_left","back_slash","59_93"
59,93,1,"r2c2_bottom_right","forward_slash","59_93"
59,93,1.3333,"r1c1_bottom_left","back_slash","59_93"
59,93,1.3333,"r2c0_right","vertical","59_93"
59,93,1.3333,"r2c1_bottom_left","back_slash","59_93"
59,93,1.3333,"r2c2_right","vertical","59_93"
59,94,1.3333,"r2c1_right","vertical","59_94"
59,94,2,"r0c0_bottom_right","forward_slash","59_94"
59,94,2,"r0c2_bottom_right","forward_slash","59_94"
59,94,2,"r0c2_right","vertical","59_94"
59,94,2,"r1c0_bottom_left","back_slash","59_94"
59,94,2,"r1c1_bottom_left","back_slash","59_94"
59,94,2,"r1c1_bottom_right","forward_slash","59_94"
59,94,2,"r2c3_bottom_left","back_slash","59_94"
59,95,1,"r1c0_right","vertical","59_95"
59,95,1.3333,"r0c3_bottom_left","back_slash","59_95"
59,95,1.3333,"r3c2_right","vertical","59_95"
59,96,1,"r2c1_bottom_right","forward_slash","59_96"
59,96,1.3333,"r0c2_bottom_right","forward_slash","59_96"
59,96,1.3333,"r1c1_right","vertical","59_96"
59,96,1.3333,"r2c3_bottom_right","forward_slash","59_96"
59,96,1.3333,"r3c0_right","vertical","59_96"
59,97,1.3333,"r2c1_bottom_left","back_slash","59_97"
59,97,1.3333,"r2c1_bottom_right","forward_slash","59_97"
59,97,1.6667,"r3c1_right","vertical","59_97"
59,98,1,"r0c2_right","vertical","59_98"
59,98,1.3333,"r1c1_right","vertical","59_98"
59,98,1.6667,"r0c2_bottom_left","back_slash","59_98"
59,98,1.6667,"r1c1_bottom_left","back_slash","59_98"
59,99,1.3333,"r1c0_bottom_right","forward_slash","59_99"
59,99,1.3333,"r1c1_bottom_right","forward_slash","59_99"
59,99,1.3333,"r2c1_bottom_left","back_slash","59_99"
60,0,1,"r0c1_bottom_left","back_slash","60_0"
60,0,1,"r1c1_bottom_right","forward_slash","60_0"
60,0,1,"r2c3_bottom_right","forward_slash","60_0"
60,1,1,"r3c2_right","vertical","60_1"
60,1,1.6667,"r1c0_right","vertical","60_1"
60,1,1.6667,"r2c2_bottom_right","forward_slash","60_1"
60,1,1.6667,"r2c3_bottom_right","forward_slash","60_1"
60,2,1,"r1c1_bottom_left","back_slash","60_2"
60,2,1.3333,"r0c2_bottom_left","back_slash","60_2"
60,2,1.3333,"r1c0_bottom_right","forward_slash","60_2"
60,2,1.3333,"r3c0_right","vertical","60_2"
60,4,1,"r3c0_right","vertical","60_4"
60,4,1.3333,"r1c1_bottom_left","back_slash","60_4"
60,4,1.3333,"r2c0_bottom_right","forward_slash","60_4"
60,5,1,"r0c3_bottom_right","forward_slash","60_5"
60,5,1,"r1c2_right","vertical","60_5"
60,5,1,"r2c2_bottom_left","back_slash","60_5"
60,6,1,"r1c0_bottom_left","back_slash","60_6"
60,6,1.6667,"r0c1_bottom_left","back_slash","60_6"
60,6,1.6667,"r1c1_right","vertical","60_6"
60,6,1.6667,"r2c2_bottom_right","forward_slash","60_6"
60,8,1,"r2c3_bottom_left","back_slash","60_8"
60,8,1.3333,"r0c1_right","vertical","60_8"
60,8,1.3333,"r2c2_right","vertical","60_8"
60,8,1.3333,"r3c2_right","vertical","60_8"
60,9,1,"r2c0_bottom_right","forward_slash","60_9"
60,9,1.6667,"r1c0_right","vertical","60_9"
60,9,1.6667,"r2c1_bottom_left","back_slash","60_9"
60,10,1,"r2c3_bottom_right","forward_slash","60_10"
60,10,1.3333,"r0c1_right","vertical","60_10"
60,10,1.3333,"r1c2_bottom_left","back_slash","60_10"
60,12,1,"r1c0_bottom_right","forward_slash","60_12"
60,12,1.3333,"r2c0_bottom_right","forward_slash","60_12"
60,12,1.3333,"r2c1_right","vertical","60_12"
60,13,1,"r1c1_right","vertical","60_13"
60,13,1.3333,"r0c2_bottom_left","back_slash","60_13"
60,13,1.3333,"r1c2_right","vertical","60_13"
60,13,1.3333,"r3c1_right","vertical","60_13"
60,14,1.3333,"r0c0_bottom_right","forward_slash","60_14"
60,14,1.3333,"r0c2_bottom_right","forward_slash","60_14"
60,14,1.6667,"r0c1_bottom_left","back_slash","60_14"
60,16,1.3333,"r0c2_right","vertical","60_16"
60,16,1.3333,"r0c3_bottom_left","back_slash","60_16"
60,16,1.3333,"r3c0_right","vertical","60_16"
60,16,1.3333,"r3c2_right","vertical","60_16"
60,17,1.3333,"r0c2_bottom_right","forward_slash","60_17"
60,17,1.3333,"r1c2_bottom_left","back_slash","60_17"
60,17,1.3333,"r2c0_right","vertical","60_17"
60,17,1.3333,"r2c3_bottom_left","back_slash","60_17"
60,18,1.6667,"r1c1_bottom_left","back_slash","60_18"
60,18,1.6667,"r1c1_bottom_right","forward_slash","60_18"
60,18,2,"r1c1_right","vertical","60_18"
60,18,2,"r1c2_bottom_left","back_slash","60_18"
60,18,2,"r3c0_right","vertical","60_18"
60,18,2,"r3c1_right","vertical","60_18"
60,19,1,"r0c1_bottom_left","back_slash","60_19"
60,19,1.3333,"r2c2_right","vertical","60_19"
60,19,1.6667,"r1c0_right","vertical","60_19"
60,19,1.6667,"r1c1_bottom_left","back_slash","60_19"
60,19,1.6667,"r3c0_right","vertical","60_19"
60,20,1.3333,"r0c2_bottom_left","back_slash","60_20"
60,20,1.3333,"r0c3_bottom_left","back_slash","60_20"
60,20,1.3333,"r1c1_bottom_right","forward_slash","60_20"
60,21,1,"r2c0_right","vertical","60_21"
60,21,1.3333,"r1c2_bottom_right","forward_slash","60_21"
60,21,1.3333,"r2c0_bottom_right","forward_slash","60_21"
60,22,1.3333,"r0c2_right","vertical","60_22"
60,22,1.6667,"r2c1_bottom_right","forward_slash","60_22"
60,22,1.6667,"r2c1_right","vertical","60_22"
60,23,1.3333,"r1c1_bottom_right","forward_slash","60_23"
60,23,1.3333,"r1c2_right","vertical","60_23"
60,23,1.3333,"r2c1_bottom_left","back_slash","60_23"
60,24,1.3333,"r0c2_bottom_right","forward_slash","60_24"
