participant,trial_count,line_width,line_id,line_orientation
90,79,1.3333,r1c0_bottom_right,forward_slash
90,79,1.6667,r0c1_bottom_left,back_slash
90,79,1.6667,r1c1_bottom_right,forward_slash
90,79,1.6667,r1c2_right,vertical
90,80,1.0,r0c0_bottom_right,forward_slash
90,80,1.3333,r0c1_bottom_right,forward_slash
90,80,1.3333,r1c0_bottom_right,forward_slash
90,80,1.3333,r1c1_right,vertical
90,81,1.0,r2c1_right,vertical
90,81,1.3333,r0c2_bottom_left,back_slash
90,81,1.3333,r0c3_bottom_right,forward_slash
90,81,1.3333,r3c0_right,vertical
90,82,1.3333,r2c2_bottom_right,forward_slash
90,82,1.3333,r2c2_right,vertical
90,82,1.3333,r3c2_right,vertical
90,83,1.0,r1c2_bottom_left,back_slash
90,83,1.3333,r0c2_right,vertical
90,83,1.3333,r2c2_bottom_right,forward_slash
90,83,1.3333,r2c2_right,vertical
90,84,1.0,r0c1_bottom_right,forward_slash
90,84,1.3333,r0c0_right,vertical
90,84,1.3333,r0c2_right,vertical
90,84,1.3333,r1c2_right,vertical
90,84,1.3333,r2c2_bottom_right,forward_slash
90,84,1.3333,r2c2_right,vertical
90,85,1.3333,r2c0_bottom_right,forward_slash
90,85,1.6667,r0c0_bottom_right,forward_slash
90,85,1.6667,r0c3_bottom_left,back_slash
90,85,1.6667,r1c1_bottom_left,back_slash
90,85,1.6667,r2c3_bottom_left,back_slash
90,86,1.3333,r1c1_bottom_left,back_slash
90,86,1.6667,r1c1_right,vertical
90,86,2.0,r0c1_bottom_left,back_slash
90,86,2.0,r0c2_bottom_left,back_slash
90,86,2.0,r1c0_bottom_right,forward_slash
90,86,2.0,r1c0_right,vertical
90,86,2.0,r2c0_bottom_right,forward_slash
90,86,2.0,r2c1_right,vertical
90,86,2.0,r2c3_bottom_left,back_slash
90,87,1.0,r2c3_bottom_left,back_slash
90,87,1.3333,r0c1_bottom_left,back_slash
90,87,1.3333,r2c1_bottom_right,forward_slash
90,88,1.3333,r1c1_bottom_right,forward_slash
90,88,1.3333,r1c2_bottom_left,back_slash
90,88,1.3333,r2c0_bottom_right,forward_slash
90,89,1.6667,r0c1_bottom_right,forward_slash
90,89,1.6667,r2c2_bottom_left,back_slash
90,89,2.0,r0c0_right,vertical
90,89,2.0,r1c0_right,vertical
90,89,2.0,r1c2_right,vertical
90,89,2.0,r3c2_right,vertical
90,90,1.3333,r1c0_bottom_left,back_slash
90,90,1.3333,r1c0_right,vertical
90,90,1.3333,r1c3_bottom_left,back_slash
90,91,1.3333,r0c2_bottom_right,forward_slash
90,91,1.3333,r1c0_bottom_left,back_slash
90,91,1.3333,r2c2_bottom_right,forward_slash
90,92,1.3333,r1c0_right,vertical
90,92,1.3333,r1c1_bottom_right,forward_slash
90,92,1.3333,r3c0_right,vertical
90,92,1.3333,r3c1_right,vertical
90,93,1.0,r0c3_bottom_left,back_slash
90,93,1.0,r0c3_bottom_right,forward_slash
90,93,1.3333,r1c0_bottom_left,back_slash
90,93,1.3333,r2c1_bottom_right,forward_slash
90,93,1.3333,r2c1_right,vertical
90,94,1.0,r2c2_bottom_right,forward_slash
90,94,1.3333,r1c3_bottom_left,back_slash
90,94,1.3333,r2c1_bottom_left,back_slash
90,95,1.0,r2c3_bottom_right,forward_slash
90,95,1.3333,r0c0_right,vertical
90,95,1.3333,r1c1_bottom_left,back_slash
90,95,1.3333,r2c2_bottom_right,forward_slash
90,95,1.3333,r3c2_right,vertical
90,96,1.3333,r0c2_bottom_right,forward_slash
90,96,1.6667,r0c0_right,vertical
90,96,1.6667,r0c1_bottom_left,back_slash
90,96,1.6667,r0c3_bottom_right,forward_slash
90,96,1.6667,r1c1_right,vertical
90,97,1.0,r0c2_bottom_left,back_slash
90,97,1.0,r2c2_bottom_right,forward_slash
90,97,1.3333,r1c2_bottom_left,back_slash
90,97,1.3333,r2c2_bottom_left,back_slash
90,97,1.3333,r2c2_right,vertical
90,98,1.3333,r0c1_bottom_left,back_slash
90,98,1.3333,r1c1_bottom_right,forward_slash
90,98,1.3333,r1c2_right,vertical
90,98,1.3333,r2c1_bottom_right,forward_slash
90,98,1.3333,r2c2_bottom_left,back_slash
90,98,1.3333,r2c2_right,vertical
90,99,1.3333,r0c0_right,vertical
90,99,1.3333,r1c1_bottom_right,forward_slash
90,99,1.3333,r2c2_right,vertical
91,0,1.0,r0c1_right,vertical
91,0,1.0,r1c2_right,vertical
91,0,1.3333,r2c1_bottom_left,back_slash
91,0,1.3333,r2c1_bottom_right,forward_slash
91,0,1.3333,r2c3_bottom_left,back_slash
91,1,1.0,r1c3_bottom_left,back_slash
91,1,1.3333,r0c2_bottom_left,back_slash
91,1,1.3333,r1c0_right,vertical
91,1,1.3333,r2c0_bottom_right,forward_slash
91,1,1.3333,r3c0_right,vertical
91,2,1.0,r0c0_right,vertical
91,2,1.0,r0c1_bottom_left,back_slash
91,2,1.0,r2c0_right,vertical
91,3,1.3333,r1c0_bottom_left,back_slash
91,3,1.3333,r1c2_bottom_left,back_slash
91,3,1.6667,r1c2_bottom_right,forward_slash
91,3,1.6667,r2c2_right,vertical
91,4,1.0,r1c0_right,vertical
91,4,1.3333,r2c1_right,vertical
91,4,1.6667,r0c0_bottom_right,forward_slash
91,4,1.6667,r0c2_right,vertical
91,4,1.6667,r1c1_bottom_right,forward_slash
91,4,1.6667,r3c2_right,vertical
91,5,1.0,r0c0_bottom_right,forward_slash
91,5,1.3333,r3c0_right,vertical
91,5,1.3333,r3c1_right,vertical
91,6,1.3333,r0c1_bottom_left,back_slash
91,6,1.3333,r0c3_bottom_left,back_slash
91,6,1.3333,r3c2_right,vertical
91,7,1.0,r1c1_bottom_left,back_slash
91,7,1.3333,r1c2_bottom_left,back_slash
91,7,1.3333,r2c1_bottom_right,forward_slash
91,8,1.3333,r3c1_right,vertical
91,8,1.6667,r1c2_bottom_left,back_slash
91,8,2.0,r0c0_bottom_right,forward_slash
91,8,2.0,r0c1_bottom_left,back_slash
91,8,2.0,r0c1_bottom_right,forward_slash
91,8,2.0,r1c0_bottom_left,back_slash
91,8,2.0,r1c0_right,vertical
91,8,2.0,r1c2_right,vertical
91,8,2.0,r2c1_bottom_left,back_slash
91,8,2.0,r2c2_bottom_right,forward_slash
91,9,1.3333,r0c3_bottom_left,back_slash
91,9,1.3333,r1c2_bottom_right,forward_slash
91,9,1.6667,r0c0_right,vertical
91,10,1.0,r3c2_right,vertical
91,10,1.3333,r2c3_bottom_right,forward_slash
91,10,1.6667,r1c1_right,vertical
91,10,1.6667,r1c3_bottom_left,back_slash
91,10,1.6667,r2c2_bottom_left,back_slash
91,11,1.0,r0c1_bottom_right,forward_slash
91,11,1.0,r0c3_bottom_right,forward_slash
91,11,1.0,r2c2_right,vertical
91,12,1.0,r1c3_bottom_left,back_slash
91,12,1.3333,r1c0_bottom_right,forward_slash
91,12,1.3333,r1c2_right,vertical
91,13,1.3333,r2c1_right,vertical
91,13,1.3333,r3c1_right,vertical
91,13,1.6667,r0c0_bottom_right,forward_slash
91,13,1.6667,r3c0_right,vertical
91,14,1.3333,r2c1_right,vertical
91,14,1.6667,r2c2_bottom_left,back_slash
91,14,2.0,r0c1_bottom_left,back_slash
91,14,2.0,r0c2_bottom_right,forward_slash
91,14,2.0,r1c0_bottom_right,forward_slash
91,14,2.0,r1c0_right,vertical
91,14,2.0,r2c0_bottom_right,forward_slash
91,15,1.3333,r0c0_right,vertical
91,15,1.3333,r1c1_bottom_right,forward_slash
91,15,1.3333,r2c2_right,vertical
91,16,1.3333,r0c0_bottom_right,forward_slash
91,16,1.3333,r0c2_right,vertical
91,16,1.3333,r0c3_bottom_right,forward_slash
91,16,1.3333,r2c0_right,vertical
91,16,1.3333,r2c1_bottom_left,back_slash
91,17,1.3333,r0c1_bottom_left,back_slash
91,17,1.3333,r0c2_bottom_left,back_slash
91,17,1.6667,r3c1_right,vertical
91,18,1.3333,r0c1_right,vertical
91,18,1.3333,r1c1_bottom_right,forward_slash
91,18,1.6667,r3c0_right,vertical
91,19,1.3333,r0c3_bottom_right,forward_slash
91,19,1.3333,r2c2_bottom_left,back_slash
91,19,1.6667,r0c2_bottom_right,forward_slash
91,19,1.6667,r2c1_right,vertical
91,19,1.6667,r2c2_bottom_right,forward_slash
91,19,1.6667,r2c3_bottom_right,forward_slash
91,20,1.3333,r1c2_bottom_right,forward_slash
91,20,1.6667,r0c0_right,vertical
91,20,1.6667,r0c1_bottom_left,back_slash
91,20,1.6667,r0c2_bottom_left,back_slash
91,20,1.6667,r1c0_bottom_right,forward_slash
91,20,1.6667,r1c2_right,vertical
91,20,1.6667,r2c1_right,vertical
91,21,1.0,r2c3_bottom_right,forward_slash
91,21,1.3333,r0c2_right,vertical
91,21,1.3333,r1c0_bottom_left,back_slash
91,22,1.3333,r1c0_bottom_left,back_slash
91,22,1.3333,r2c1_bottom_right,forward_slash
91,22,1.3333,r2c3_bottom_left,back_slash
91,23,1.0,r2c3_bottom_left,back_slash
91,23,1.6667,r0c0_right,vertical
91,23,2.0,r0c1_bottom_left,back_slash
91,23,2.0,r0c1_right,vertical
91,23,2.0,r0c2_bottom_right,forward_slash
91,23,2.0,r0c2_right,vertical
91,23,2.0,r1c1_bottom_right,forward_slash
91,23,2.0,r1c2_bottom_right,forward_slash
91,24,1.0,r3c0_right,vertical
91,24,1.3333,r2c2_bottom_right,forward_slash
91,24,1.6667,r1c2_right,vertical
91,24,1.6667,r2c0_right,vertical
91,24,1.6667,r2c3_bottom_left,back_slash
91,24,1.6667,r3c2_right,vertical
91,25,1.3333,r0c2_bottom_left,back_slash
91,25,1.3333,r0c2_right,vertical
91,25,1.3333,r0c3_bottom_right,forward_slash
91,25,1.3333,r1c2_bottom_left,back_slash
91,26,1.3333,r0c3_bottom_left,back_slash
91,26,1.3333,r1c0_bottom_right,forward_slash
91,26,1.6667,r0c1_bottom_right,forward_slash
91,26,1.6667,r3c1_right,vertical
91,27,1.3333,r0c1_bottom_left,back_slash
91,27,1.3333,r0c1_right,vertical
91,27,1.3333,r0c3_bottom_right,forward_slash
91,27,1.3333,r1c0_bottom_left,back_slash
91,28,1.0,r1c0_bottom_right,forward_slash
91,28,1.0,r2c1_bottom_right,forward_slash
91,28,1.3333,r2c0_bottom_right,forward_slash
91,28,1.3333,r2c3_bottom_right,forward_slash
91,29,1.3333,r0c0_right,vertical
91,29,1.3333,r2c1_bottom_right,forward_slash
91,29,1.6667,r0c3_bottom_left,back_slash
91,29,1.6667,r2c3_bottom_right,forward_slash
91,30,1.3333,r0c2_bottom_left,back_slash
91,30,1.3333,r1c0_right,vertical
91,30,1.6667,r0c2_bottom_right,forward_slash
91,30,1.6667,r2c3_bottom_right,forward_slash
91,31,1.3333,r0c0_right,vertical
91,31,1.3333,r1c1_bottom_left,back_slash
91,31,1.3333,r2c3_bottom_left,back_slash
91,32,1.3333,r0c2_right,vertical
91,32,1.3333,r1c0_bottom_right,forward_slash
91,32,1.3333,r2c3_bottom_left,back_slash
91,33,1.0,r0c0_bottom_right,forward_slash
91,33,1.3333,r1c0_right,vertical
91,33,1.3333,r1c1_bottom_left,back_slash
91,33,1.3333,r1c2_right,vertical
91,33,1.3333,r2c3_bottom_left,back_slash
91,34,1.6667,r0c1_bottom_right,forward_slash
91,34,1.6667,r1c0_right,vertical
91,34,1.6667,r2c1_right,vertical
91,35,1.3333,r0c0_bottom_right,forward_slash
91,35,1.3333,r0c2_right,vertical
91,35,1.6667,r1c1_bottom_right,forward_slash
91,36,1.0,r3c1_right,vertical
91,36,1.3333,r0c0_bottom_right,forward_slash
91,36,1.3333,r0c1_bottom_left,back_slash
91,36,1.3333,r1c2_bottom_right,forward_slash
91,36,1.3333,r2c1_right,vertical
91,36,1.3333,r2c2_bottom_right,forward_slash
91,37,1.3333,r0c0_right,vertical
91,37,1.3333,r0c3_bottom_left,back_slash
91,37,1.3333,r1c0_right,vertical
91,37,1.3333,r1c2_bottom_left,back_slash
91,37,1.3333,r1c3_bottom_left,back_slash
91,38,1.3333,r2c1_bottom_right,forward_slash
91,38,1.6667,r2c2_bottom_right,forward_slash
91,38,2.0,r0c0_bottom_right,forward_slash
91,38,2.0,r0c1_bottom_left,back_slash
91,38,2.0,r2c3_bottom_left,back_slash
91,38,2.0,r2c3_bottom_right,forward_slash
91,38,2.0,r3c2_right,vertical
91,39,1.3333,r0c2_bottom_left,back_slash
91,39,1.3333,r1c1_right,vertical
91,39,1.3333,r1c2_bottom_left,back_slash
91,39,1.3333,r2c1_bottom_right,forward_slash
91,40,1.3333,r0c2_right,vertical
91,40,1.3333,r0c3_bottom_right,forward_slash
91,40,1.3333,r2c2_bottom_left,back_slash
91,40,1.3333,r3c0_right,vertical
91,40,1.3333,r3c1_right,vertical
91,41,1.0,r1c2_bottom_left,back_slash
91,41,1.3333,r1c0_bottom_right,forward_slash
91,41,1.3333,r1c1_right,vertical
91,41,1.3333,r2c1_bottom_right,forward_slash
91,42,1.0,r0c0_bottom_right,forward_slash
91,42,1.0,r2c2_bottom_left,back_slash
91,42,1.0,r2c2_right,vertical
91,43,1.0,r2c2_bottom_left,back_slash
91,43,1.3333,r0c0_bottom_right,forward_slash
91,43,1.3333,r0c0_right,vertical
91,43,1.3333,r0c3_bottom_left,back_slash
91,43,1.3333,r2c0_bottom_right,forward_slash
91,43,1.3333,r2c2_bottom_right,forward_slash
91,44,1.0,r0c0_right,vertical
