"participant","date","overall_time","trial_count","click_order","prompt_rt_sec","selection_rt_ms","pressed_object","line_width","top_x","top_y","bottom_x","bottom_y","line_id","line_orientation","selected_or_released","accuracy","possible_thinnest_lines","is_practice"
90,"2021_Sep_22_1505","0 days 00:15:26.606507000",56,3,0.957332599995425,3085.064,"line",1.6667,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:15:28.976265000",56,4,0.957332599995425,5454.822,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False"
90,"2021_Sep_22_1505","0 days 00:15:33.010682000",57,1,2.77603010000894,529.7,"line",1.6667,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,12,"False"
90,"2021_Sep_22_1505","0 days 00:15:34.313972000",57,2,2.77603010000894,1832.99,"line",2,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,12,"False"
90,"2021_Sep_22_1505","0 days 00:15:37.349424000",57,3,2.77603010000894,4868.442,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,12,"False"
90,"2021_Sep_22_1505","0 days 00:15:39.152943000",57,4,2.77603010000894,6671.961,"submit",NA,NA,NA,NA,NA,"","","",1,12,"False"
90,"2021_Sep_22_1505","0 days 00:15:42.971517000",58,1,2.65001320000738,481.215,"line",1,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:15:43.739705000",58,2,2.65001320000738,1249.403,"line",1.6667,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:15:46.008585000",58,3,2.65001320000738,3518.283,"line",1.6667,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:15:46.844535000",58,4,2.65001320000738,4354.233,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False"
90,"2021_Sep_22_1505","0 days 00:15:49.945678000",59,1,1.8719654000015,596.838,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:15:50.645548000",59,2,1.8719654000015,1296.708,"line",1.3333,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:15:52.195053000",59,3,1.8719654000015,2846.213,"line",1.3333,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:15:55.569745000",59,4,1.8719654000015,6220.905,"submit",NA,NA,NA,NA,NA,"","","",1,3,"False"
90,"2021_Sep_22_1505","0 days 00:15:57.319794000",60,1,0.704516099998727,347.029,"line",1.3333,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:15:57.986860000",60,2,0.704516099998727,1014.095,"line",1.3333,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:16:00.822437000",60,3,0.704516099998727,3849.672,"line",1,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:16:01.926064000",60,4,0.704516099998727,4953.299,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False"
90,"2021_Sep_22_1505","0 days 00:16:04.808128000",61,1,1.73650830000406,379.553,"line",1.3333,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,6,"False"
90,"2021_Sep_22_1505","0 days 00:16:05.745209000",61,2,1.73650830000406,1316.634,"line",1.3333,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,6,"False"
90,"2021_Sep_22_1505","0 days 00:16:07.212875000",61,3,1.73650830000406,2784.3,"line",1,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,6,"False"
90,"2021_Sep_22_1505","0 days 00:16:08.014851000",61,4,1.73650830000406,3586.276,"submit",NA,NA,NA,NA,NA,"","","",1,6,"False"
90,"2021_Sep_22_1505","0 days 00:16:10.567281000",62,1,1.7118627000018,282.331,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:16:23.514085000",62,2,1.7118627000018,13229.135,"line",2,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:16:26.147418000",62,3,1.7118627000018,15862.468,"line",1.6667,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:16:27.284094000",62,4,1.7118627000018,16999.144,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False"
90,"2021_Sep_22_1505","0 days 00:16:30.436140000",63,1,2.02803200000199,380.615,"line",1.3333,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,7,"False"
90,"2021_Sep_22_1505","0 days 00:16:35.273698000",63,2,2.02803200000199,5218.173,"line",2,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,7,"False"
90,"2021_Sep_22_1505","0 days 00:16:43.250867000",63,3,2.02803200000199,13195.342,"line",2,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,7,"False"
90,"2021_Sep_22_1505","0 days 00:16:43.948010000",63,4,2.02803200000199,13892.485,"submit",NA,NA,NA,NA,NA,"","","",1,7,"False"
90,"2021_Sep_22_1505","0 days 00:16:45.784657000",64,1,0.862256099993829,347.384,"line",1.3333,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,6,"False"
90,"2021_Sep_22_1505","0 days 00:16:46.284979000",64,2,0.862256099993829,847.706,"line",1.6667,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,6,"False"
90,"2021_Sep_22_1505","0 days 00:16:51.624316000",64,3,0.862256099993829,6187.043,"line",1.6667,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,6,"False"
90,"2021_Sep_22_1505","0 days 00:16:52.392898000",64,4,0.862256099993829,6955.625,"submit",NA,NA,NA,NA,NA,"","","",1,6,"False"
90,"2021_Sep_22_1505","0 days 00:16:54.776831000",65,1,0.631049499992514,996.963,"line",1,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:16:55.641820000",65,2,0.631049499992514,1861.952,"line",1.3333,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:17:01.147748000",65,3,0.631049499992514,7367.88,"line",1.6667,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:17:02.634802000",65,4,0.631049499992514,8854.934,"line",1.6667,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","released",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:17:03.702587000",65,5,0.631049499992514,9922.719,"line",1,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:17:04.704597000",65,6,0.631049499992514,10924.729,"line",1.3333,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","released",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:17:07.005984000",65,7,0.631049499992514,13226.116,"line",1,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","released",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:17:08.139347000",65,8,0.631049499992514,14359.479,"line",1,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:17:10.542721000",65,9,0.631049499992514,16762.853,"line",1.6667,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:17:14.313791000",65,10,0.631049499992514,20533.923,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False"
90,"2021_Sep_22_1505","0 days 00:17:17.099179000",66,1,0.570917800010648,1216.282,"line",1.3333,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,6,"False"
90,"2021_Sep_22_1505","0 days 00:17:18.569502000",66,2,0.570917800010648,2686.605,"line",1.3333,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,6,"False"
90,"2021_Sep_22_1505","0 days 00:17:21.303583000",66,3,0.570917800010648,5420.686,"line",1.3333,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,6,"False"
90,"2021_Sep_22_1505","0 days 00:17:22.139309000",66,4,0.570917800010648,6256.412,"submit",NA,NA,NA,NA,NA,"","","",1,6,"False"
90,"2021_Sep_22_1505","0 days 00:17:24.223783000",67,1,0.661591700016288,497.453,"line",1,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:17:26.491391000",67,2,0.661591700016288,2765.061,"line",1,88.508582315937,210.326657894522,88.508582315937,90.3266578945223,"r1c1_right","vertical","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:17:27.660217000",67,3,0.661591700016288,3933.887,"line",1.3333,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:17:28.393207000",67,4,0.661591700016288,4666.877,"line",1,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","released",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:17:30.496075000",67,5,0.661591700016288,6769.745,"line",1,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:17:31.866052000",67,6,0.661591700016288,8139.722,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False"
90,"2021_Sep_22_1505","0 days 00:17:35.200960000",68,1,0.584464200015645,1648.278,"line",1,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:17:37.136054000",68,2,0.584464200015645,3583.372,"line",1.3333,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:17:39.638438000",68,3,0.584464200015645,6085.756,"line",1.3333,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:17:42.243056000",68,4,0.584464200015645,8690.374,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False"
90,"2021_Sep_22_1505","0 days 00:17:52.284308000",69,1,8.31388309999602,348.713,"line",1.3333,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:17:55.087207000",69,2,8.31388309999602,3151.612,"line",1.3333,-204.596567073625,20.6533157890446,-204.596567073625,-99.3466842109554,"r2c0_right","vertical","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:18:01.060941000",69,3,8.31388309999602,9124.319,"line",1.3333,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:18:01.697813000",69,4,8.31388309999602,9762.218,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False"
90,"2021_Sep_22_1505","0 days 00:18:03.629992000",70,1,0.67388960000244,364.359,"line",1,-204.596567073625,20.6533157890446,-204.596567073625,-99.3466842109554,"r2c0_right","vertical","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:18:05.798260000",70,2,0.67388960000244,2532.627,"line",1,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:18:06.665650000",70,3,0.67388960000244,3400.017,"line",1.6667,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:18:11.471326000",70,4,0.67388960000244,8205.693,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False"
90,"2021_Sep_22_1505","0 days 00:18:17.160279000",71,1,0.937669900013134,4068.774,"line",1.3333,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,10,"False"
90,"2021_Sep_22_1505","0 days 00:18:26.034902000",71,2,0.937669900013134,12943.397,"line",2,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,10,"False"
90,"2021_Sep_22_1505","0 days 00:18:32.140241000",71,3,0.937669900013134,19048.736,"line",2,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,10,"False"
90,"2021_Sep_22_1505","0 days 00:18:35.145099000",71,4,0.937669900013134,22053.594,"submit",NA,NA,NA,NA,NA,"","","",1,10,"False"
90,"2021_Sep_22_1505","0 days 00:18:37.062231000",72,1,0.678479800000787,514.078,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:18:38.730026000",72,2,0.678479800000787,2181.873,"line",1,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:18:41.032529000",72,3,0.678479800000787,4484.376,"line",1.6667,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:18:42.002663000",72,4,0.678479800000787,5454.51,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False"
90,"2021_Sep_22_1505","0 days 00:18:45.620058000",73,1,0.672836199984886,2297.528,"line",2,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:18:46.520950000",73,2,0.672836199984886,3198.42,"line",1.3333,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:18:47.655374000",73,3,0.672836199984886,4332.844,"line",1.3333,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:18:50.445624000",73,4,0.672836199984886,7123.094,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,5,"False"
90,"2021_Sep_22_1505","0 days 00:18:52.211281000",74,1,0.712997499998892,414.939,"line",1.3333,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:18:53.011756000",74,2,0.712997499998892,1215.414,"line",1.3333,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:18:54.346416000",74,3,0.712997499998892,2550.074,"line",1.3333,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:18:55.263979000",74,4,0.712997499998892,3467.637,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False"
90,"2021_Sep_22_1505","0 days 00:18:59.216956000",75,1,3.00595530000282,379.052,"line",1.6667,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:19:00.185594000",75,2,3.00595530000282,1347.69,"line",1,-9.19313414725039,20.6533157890446,-9.19313414725039,-99.3466842109554,"r2c1_right","vertical","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:19:05.274206000",75,3,3.00595530000282,6436.302,"line",2,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:19:06.176069000",75,4,3.00595530000282,7338.165,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False"
90,"2021_Sep_22_1505","0 days 00:19:07.692906000",76,1,0.632900299999164,397.277,"line",1.3333,-9.19313414725039,20.6533157890446,-9.19313414725039,-99.3466842109554,"r2c1_right","vertical","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:19:09.095249000",76,2,0.632900299999164,1799.62,"line",1.3333,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:19:09.829660000",76,3,0.632900299999164,2534.031,"line",1.3333,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:19:13.317121000",76,4,0.632900299999164,6021.492,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False"
90,"2021_Sep_22_1505","0 days 00:19:15.149806000",77,1,0.659369100001641,647.89,"line",1.3333,-204.596567073625,20.6533157890446,-204.596567073625,-99.3466842109554,"r2c0_right","vertical","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:19:17.018066000",77,2,0.659369100001641,2516.15,"line",1.6667,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:19:25.092683000",77,3,0.659369100001641,10590.767,"line",2,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:19:25.963082000",77,4,0.659369100001641,11461.166,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False"
90,"2021_Sep_22_1505","0 days 00:19:29.081090000",78,1,0.9213591000007,1548.609,"line",1.3333,-106.894850610438,210.326657894522,-106.894850610438,90.3266578945223,"r1c0_right","vertical","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:19:30.115538000",78,2,0.9213591000007,2583.057,"line",1.6667,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:19:36.756254000",78,3,0.9213591000007,9223.773,"line",2,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:19:37.791855000",78,4,0.9213591000007,10259.374,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False"
90,"2021_Sep_22_1505","0 days 00:19:39.641213000",79,1,0.677429600007599,582.117,"line",1.3333,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:19:40.741836000",79,2,0.677429600007599,1682.74,"line",1.6667,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:19:43.312065000",79,3,0.677429600007599,4252.969,"line",1.6667,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:19:45.749974000",79,4,0.677429600007599,6690.878,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False"
90,"2021_Sep_22_1505","0 days 00:19:48.600719000",80,1,0.687622500001453,1549.345,"line",1,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:19:49.400355000",80,2,0.687622500001453,2348.981,"line",1.3333,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:19:52.436824000",80,3,0.687622500001453,5385.45,"line",1.3333,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:19:53.275697000",80,4,0.687622500001453,6224.323,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False"
90,"2021_Sep_22_1505","0 days 00:19:55.674470000",81,1,0.581760500004748,663.714,"line",1,-9.19313414725039,20.6533157890446,-9.19313414725039,-99.3466842109554,"r2c1_right","vertical","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:19:57.643814000",81,2,0.581760500004748,2633.058,"line",1.6667,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:19:58.076860000",81,3,0.581760500004748,3066.104,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:19:59.914477000",81,4,0.581760500004748,4903.721,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False"
90,"2021_Sep_22_1505","0 days 00:20:01.864596000",82,1,0.893837799987523,448.216,"line",1.3333,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:20:03.598776000",82,2,0.893837799987523,2182.396,"line",1.6667,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:20:10.771897000",82,3,0.893837799987523,9355.517,"line",2,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:20:12.226672000",82,4,0.893837799987523,10810.292,"submit",NA,NA,NA,NA,NA,"","","",0.333333333333333,3,"False"
90,"2021_Sep_22_1505","0 days 00:20:14.593290000",83,1,1.14827599999262,414.909,"line",1,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:20:15.227159000",83,2,1.14827599999262,1048.778,"line",1.3333,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:20:18.780760000",83,3,1.14827599999262,4602.379,"line",1.6667,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,4,"False"
90,"2021_Sep_22_1505","0 days 00:20:20.448721000",83,4,1.14827599999262,6270.34,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False"
90,"2021_Sep_22_1505","0 days 00:20:23.285207000",84,1,1.69718430002104,465.503,"line",1.3333,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,6,"False"
90,"2021_Sep_22_1505","0 days 00:20:27.623073000",84,2,1.69718430002104,4803.369,"line",1.6667,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,6,"False"
90,"2021_Sep_22_1505","0 days 00:20:30.490979000",84,3,1.69718430002104,7671.275,"line",1,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,6,"False"
90,"2021_Sep_22_1505","0 days 00:20:32.863034000",84,4,1.69718430002104,10043.33,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,6,"False"
90,"2021_Sep_22_1505","0 days 00:20:34.529195000",85,1,0.596226500027115,415.179,"line",1.3333,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:20:36.698730000",85,2,0.596226500027115,2584.714,"line",1.6667,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:20:38.100042000",85,3,0.596226500027115,3986.026,"line",1.6667,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,5,"False"
90,"2021_Sep_22_1505","0 days 00:20:39.737068000",85,4,0.596226500027115,5623.052,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False"
90,"2021_Sep_22_1505","0 days 00:20:41.203146000",86,1,0.589176199981011,280.169,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,9,"False"
90,"2021_Sep_22_1505","0 days 00:20:44.373205000",86,2,0.589176199981011,3450.228,"line",2,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,9,"False"
90,"2021_Sep_22_1505","0 days 00:20:50.796154000",86,3,0.589176199981011,9873.177,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,9,"False"
90,"2021_Sep_22_1505","0 days 00:20:51.749418000",86,4,0.589176199981011,10826.441,"submit",NA,NA,NA,NA,NA,"","","",1,9,"False"
90,"2021_Sep_22_1505","0 days 00:20:53.415231000",87,1,0.578097800025716,547.608,"line",1.3333,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:20:54.548819000",87,2,0.578097800025716,1681.196,"line",1,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,3,"False"
90,"2021_Sep_22_1505","0 days 00:20:56.600352000",87,3,0.578097800025716,3732.729,"line",1.3333,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,3,"False"
