"participant","date","overall_time","trial_count","click_order","prompt_rt_sec","selection_rt_ms","pressed_object","line_width","top_x","top_y","bottom_x","bottom_y","line_id","line_orientation","selected_or_released","accuracy","possible_thinnest_lines","is_practice","drop_marker","indecision_trial"
16,"2021_Oct_06_1024","0 days 00:01:54.886976000",1,3,5.93535689999999,12941.769,"line",1.3333,186.210298779124,20.6533157890446,186.210298779124,-99.3466842109554,"r2c2_right","vertical","selected",NA,3,"False","16_1",0
16,"2021_Oct_06_1024","0 days 00:01:55.957284000",1,4,5.93535689999999,14012.077,"submit",NA,NA,NA,NA,NA,"","","",1,3,"False","16_1",0
16,"2021_Oct_06_1024","0 days 00:02:06.348453000",2,1,8.01475069999969,448.427,"line",1,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,5,"False","16_2",0
16,"2021_Oct_06_1024","0 days 00:02:08.150937000",2,2,8.01475069999969,2250.911,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,5,"False","16_2",0
16,"2021_Oct_06_1024","0 days 00:02:10.120710000",2,3,8.01475069999969,4220.684,"line",1.6667,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,5,"False","16_2",0
16,"2021_Oct_06_1024","0 days 00:02:11.289270000",2,4,8.01475069999969,5389.244,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False","16_2",0
16,"2021_Oct_06_1024","0 days 00:02:19.278479000",3,1,5.91206430000011,1082.209,"line",1.6667,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,4,"False","16_3",0
16,"2021_Oct_06_1024","0 days 00:02:20.380747000",3,2,5.91206430000011,2184.477,"line",1.3333,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,4,"False","16_3",0
16,"2021_Oct_06_1024","0 days 00:02:22.682257000",3,3,5.91206430000011,4485.987,"line",2,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,4,"False","16_3",0
16,"2021_Oct_06_1024","0 days 00:02:24.252457000",3,4,5.91206430000011,6056.187,"submit",NA,NA,NA,NA,NA,"","","",0.333333333333333,4,"False","16_3",0
16,"2021_Oct_06_1024","0 days 00:02:31.055997000",4,1,4.78626630000008,713.099,"line",1.3333,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,3,"False","16_4",0
16,"2021_Oct_06_1024","0 days 00:02:36.264359000",4,2,4.78626630000008,5921.461,"line",2,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,3,"False","16_4",0
16,"2021_Oct_06_1024","0 days 00:02:40.633470000",4,3,4.78626630000008,10290.572,"line",2,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False","16_4",0
16,"2021_Oct_06_1024","0 days 00:02:41.837114000",4,4,4.78626630000008,11494.216,"submit",NA,NA,NA,NA,NA,"","","",0.333333333333333,3,"False","16_4",0
16,"2021_Oct_06_1024","0 days 00:02:52.043388000",5,1,5.06852919999983,413.389,"line",1,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,3,"False","16_5",0
16,"2021_Oct_06_1024","0 days 00:02:52.879176000",5,2,5.06852919999983,1249.177,"line",1.3333,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,3,"False","16_5",0
16,"2021_Oct_06_1024","0 days 00:02:54.048872000",5,3,5.06852919999983,2418.873,"line",2,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False","16_5",0
16,"2021_Oct_06_1024","0 days 00:02:55.315856000",5,4,5.06852919999983,3685.857,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","16_5",0
16,"2021_Oct_06_1024","0 days 00:02:58.836048000",6,1,2.21960730000001,432.56,"line",1,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,11,"False","16_6",0
16,"2021_Oct_06_1024","0 days 00:03:00.202428000",6,2,2.21960730000001,1798.94,"line",1,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,11,"False","16_6",0
16,"2021_Oct_06_1024","0 days 00:03:01.804843000",6,3,2.21960730000001,3401.355,"line",2,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,11,"False","16_6",0
16,"2021_Oct_06_1024","0 days 00:03:03.174073000",6,4,2.21960730000001,4770.585,"submit",NA,NA,NA,NA,NA,"","","",1,11,"False","16_6",0
16,"2021_Oct_06_1024","0 days 00:03:08.110193000",7,1,3.43339509999987,448.227,"line",1.6667,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,4,"False","16_7",0
16,"2021_Oct_06_1024","0 days 00:03:09.411489000",7,2,3.43339509999987,1749.523,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,4,"False","16_7",0
16,"2021_Oct_06_1024","0 days 00:03:10.547218000",7,3,3.43339509999987,2885.252,"line",1.3333,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,4,"False","16_7",0
16,"2021_Oct_06_1024","0 days 00:03:11.950456000",7,4,3.43339509999987,4288.49,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False","16_7",0
16,"2021_Oct_06_1024","0 days 00:03:22.908406000",8,1,9.76808970000002,280.023,"line",1,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,4,"False","16_8",0
16,"2021_Oct_06_1024","0 days 00:03:24.610055000",8,2,9.76808970000002,1981.672,"line",1.3333,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,4,"False","16_8",0
16,"2021_Oct_06_1024","0 days 00:03:25.644619000",8,3,9.76808970000002,3016.236,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,4,"False","16_8",0
16,"2021_Oct_06_1024","0 days 00:03:26.847325000",8,4,9.76808970000002,4218.942,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False","16_8",0
16,"2021_Oct_06_1024","0 days 00:03:29.365158000",9,1,1.32919080000011,346.516,"line",1,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,4,"False","16_9",0
16,"2021_Oct_06_1024","0 days 00:03:32.902544000",9,2,1.32919080000011,3883.902,"line",2,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,4,"False","16_9",0
16,"2021_Oct_06_1024","0 days 00:03:34.170269000",9,3,1.32919080000011,5151.627,"line",1.6667,283.912015242312,210.326657894522,283.912015242312,90.3266578945223,"r1c2_right","vertical","selected",NA,4,"False","16_9",0
16,"2021_Oct_06_1024","0 days 00:03:35.139488000",9,4,1.32919080000011,6120.846,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False","16_9",0
16,"2021_Oct_06_1024","0 days 00:03:40.192723000",10,1,3.13617169999998,979.975,"line",1,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,3,"False","16_10",0
16,"2021_Oct_06_1024","0 days 00:03:41.294600000",10,2,3.13617169999998,2081.852,"line",1,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,3,"False","16_10",0
16,"2021_Oct_06_1024","0 days 00:03:42.328542000",10,3,3.13617169999998,3115.794,"line",1.3333,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,3,"False","16_10",0
16,"2021_Oct_06_1024","0 days 00:03:43.464463000",10,4,3.13617169999998,4251.715,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","16_10",0
16,"2021_Oct_06_1024","0 days 00:03:49.668699000",11,1,4.58884320000016,697.072,"line",1.6667,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,3,"False","16_11",0
16,"2021_Oct_06_1024","0 days 00:03:54.540248000",11,2,4.58884320000016,5568.621,"line",1.3333,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,3,"False","16_11",0
16,"2021_Oct_06_1024","0 days 00:03:57.344020000",11,3,4.58884320000016,8372.393,"line",1.6667,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,3,"False","16_11",0
16,"2021_Oct_06_1024","0 days 00:03:58.444119000",11,4,4.58884320000016,9472.492,"submit",NA,NA,NA,NA,NA,"","","",0.333333333333333,3,"False","16_11",0
16,"2021_Oct_06_1024","0 days 00:04:02.898865000",12,1,2.18586759999971,827.94,"line",1.3333,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,6,"False","16_12",0
16,"2021_Oct_06_1024","0 days 00:04:05.769419000",12,2,2.18586759999971,3698.494,"line",2,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,6,"False","16_12",0
16,"2021_Oct_06_1024","0 days 00:04:07.002780000",12,3,2.18586759999971,4931.855,"line",1.3333,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,6,"False","16_12",0
16,"2021_Oct_06_1024","0 days 00:04:07.873166000",12,4,2.18586759999971,5802.241,"submit",NA,NA,NA,NA,NA,"","","",1,6,"False","16_12",0
16,"2021_Oct_06_1024","0 days 00:04:11.827495000",13,1,2.35840669999925,716.375,"line",1,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,5,"False","16_13",0
16,"2021_Oct_06_1024","0 days 00:04:14.428805000",13,2,2.35840669999925,3317.685,"line",1.6667,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,5,"False","16_13",0
16,"2021_Oct_06_1024","0 days 00:04:16.529093000",13,3,2.35840669999925,5417.973,"line",1.3333,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,5,"False","16_13",0
16,"2021_Oct_06_1024","0 days 00:04:17.532100000",13,4,2.35840669999925,6420.98,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False","16_13",0
16,"2021_Oct_06_1024","0 days 00:04:21.752236000",14,1,2.09650110000075,998.16,"line",1,88.508582315937,210.326657894522,88.508582315937,90.3266578945223,"r1c1_right","vertical","selected",NA,9,"False","16_14",0
16,"2021_Oct_06_1024","0 days 00:04:26.190908000",14,2,2.09650110000075,5436.832,"line",1,88.508582315937,-169.020026316433,88.508582315937,-289.020026316433,"r3c1_right","vertical","selected",NA,9,"False","16_14",0
16,"2021_Oct_06_1024","0 days 00:04:29.726188000",14,3,2.09650110000075,8972.112,"line",2,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,9,"False","16_14",0
16,"2021_Oct_06_1024","0 days 00:04:30.595004000",14,4,2.09650110000075,9840.928,"submit",NA,NA,NA,NA,NA,"","","",1,9,"False","16_14",0
16,"2021_Oct_06_1024","0 days 00:04:38.401655000",15,1,4.34234889999971,2482.667,"line",1.3333,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,6,"False","16_15",0
16,"2021_Oct_06_1024","0 days 00:04:39.468828000",15,2,4.34234889999971,3549.84,"line",1.6667,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,6,"False","16_15",0
16,"2021_Oct_06_1024","0 days 00:04:40.437369000",15,3,4.34234889999971,4518.381,"line",1.6667,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,6,"False","16_15",0
16,"2021_Oct_06_1024","0 days 00:04:41.407887000",15,4,4.34234889999971,5488.899,"submit",NA,NA,NA,NA,NA,"","","",1,6,"False","16_15",0
16,"2021_Oct_06_1024","0 days 00:04:47.461196000",16,1,4.04765659999975,514.779,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,5,"False","16_16",0
16,"2021_Oct_06_1024","0 days 00:04:49.495645000",16,2,4.04765659999975,2549.228,"line",1.6667,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,5,"False","16_16",0
16,"2021_Oct_06_1024","0 days 00:04:59.171765000",16,3,4.04765659999975,12225.348,"line",2,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,5,"False","16_16",0
16,"2021_Oct_06_1024","0 days 00:05:00.341869000",16,4,4.04765659999975,13395.452,"submit",NA,NA,NA,NA,NA,"","","",0.333333333333333,5,"False","16_16",0
16,"2021_Oct_06_1024","0 days 00:05:26.581910000",18,1,2.95432809999966,1548.02,"line",1,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,4,"False","16_18",0
16,"2021_Oct_06_1024","0 days 00:05:28.219038000",18,2,2.95432809999966,3185.148,"line",1,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,4,"False","16_18",0
16,"2021_Oct_06_1024","0 days 00:05:31.153490000",18,3,2.95432809999966,6119.6,"line",2,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,4,"False","16_18",0
16,"2021_Oct_06_1024","0 days 00:05:32.456873000",18,4,2.95432809999966,7422.983,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False","16_18",0
16,"2021_Oct_06_1024","0 days 00:05:35.925300000",19,1,1.06026569999995,1314.413,"line",1.3333,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,5,"False","16_19",0
16,"2021_Oct_06_1024","0 days 00:05:39.130070000",19,2,1.06026569999995,4519.183,"line",1,88.508582315937,-169.020026316433,88.508582315937,-289.020026316433,"r3c1_right","vertical","selected",NA,5,"False","16_19",0
16,"2021_Oct_06_1024","0 days 00:05:40.898120000",19,3,1.06026569999995,6287.233,"line",1.3333,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,5,"False","16_19",0
16,"2021_Oct_06_1024","0 days 00:05:42.082737000",19,4,1.06026569999995,7471.85,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False","16_19",0
16,"2021_Oct_06_1024","0 days 00:05:45.801564000",20,1,2.37721940000029,448.017,"line",1,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,3,"False","16_20",0
16,"2021_Oct_06_1024","0 days 00:05:48.104662000",20,2,2.37721940000029,2751.115,"line",1.3333,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,3,"False","16_20",0
16,"2021_Oct_06_1024","0 days 00:05:50.139033000",20,3,2.37721940000029,4785.486,"line",1.3333,-204.596567073625,400,-204.596567073625,280,"r0c0_right","vertical","selected",NA,3,"False","16_20",0
16,"2021_Oct_06_1024","0 days 00:05:51.757930000",20,4,2.37721940000029,6404.383,"submit",NA,NA,NA,NA,NA,"","","",1,3,"False","16_20",0
16,"2021_Oct_06_1024","0 days 00:05:58.129619000",21,1,4.88034299999981,681.199,"line",1.6667,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,5,"False","16_21",0
16,"2021_Oct_06_1024","0 days 00:06:01.235942000",21,2,4.88034299999981,3787.522,"line",2,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,5,"False","16_21",0
16,"2021_Oct_06_1024","0 days 00:06:04.903470000",21,3,4.88034299999981,7455.05,"line",1.6667,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,5,"False","16_21",0
16,"2021_Oct_06_1024","0 days 00:06:05.855862000",21,4,4.88034299999981,8407.442,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,5,"False","16_21",0
16,"2021_Oct_06_1024","0 days 00:06:14.813385000",22,1,4.6702996999993,3215.914,"line",1.3333,-106.894850610438,-169.020026316433,-106.894850610438,-289.020026316433,"r3c0_right","vertical","selected",NA,5,"False","16_22",0
16,"2021_Oct_06_1024","0 days 00:06:16.715500000",22,2,4.6702996999993,5118.029,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,5,"False","16_22",0
16,"2021_Oct_06_1024","0 days 00:06:18.183413000",22,3,4.6702996999993,6585.942,"line",1.3333,186.210298779124,400,186.210298779124,280,"r0c2_right","vertical","selected",NA,5,"False","16_22",0
16,"2021_Oct_06_1024","0 days 00:06:19.253206000",22,4,4.6702996999993,7655.735,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False","16_22",0
16,"2021_Oct_06_1024","0 days 00:06:21.436529000",23,1,0.895028599999932,395.976,"line",1,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,7,"False","16_23",0
16,"2021_Oct_06_1024","0 days 00:06:22.736381000",23,2,0.895028599999932,1695.828,"line",1.6667,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,7,"False","16_23",0
16,"2021_Oct_06_1024","0 days 00:06:24.240544000",23,3,0.895028599999932,3199.991,"line",1.6667,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,7,"False","16_23",0
16,"2021_Oct_06_1024","0 days 00:06:25.175516000",23,4,0.895028599999932,4134.963,"submit",NA,NA,NA,NA,NA,"","","",1,7,"False","16_23",0
16,"2021_Oct_06_1024","0 days 00:06:28.510021000",24,1,1.46341750000011,1015.293,"line",1.3333,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,3,"False","16_24",0
16,"2021_Oct_06_1024","0 days 00:06:29.947102000",24,2,1.46341750000011,2451.348,"line",1.6667,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False","16_24",0
16,"2021_Oct_06_1024","0 days 00:06:31.313704000",24,3,1.46341750000011,3818.976,"line",1.6667,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,3,"False","16_24",0
16,"2021_Oct_06_1024","0 days 00:06:32.015484000",24,4,1.46341750000011,4520.756,"submit",NA,NA,NA,NA,NA,"","","",0.333333333333333,3,"False","16_24",0
16,"2021_Oct_06_1024","0 days 00:06:37.836899000",25,1,3.00821869999982,2015.804,"line",1.3333,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,3,"False","16_25",0
16,"2021_Oct_06_1024","0 days 00:06:38.669603000",25,2,3.00821869999982,2848.508,"line",2,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,3,"False","16_25",0
16,"2021_Oct_06_1024","0 days 00:06:39.437853000",25,3,3.00821869999982,3616.758,"line",1.3333,-204.596567073625,20.6533157890446,-204.596567073625,-99.3466842109554,"r2c0_right","vertical","selected",NA,3,"False","16_25",0
16,"2021_Oct_06_1024","0 days 00:06:40.307920000",25,4,3.00821869999982,4486.825,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","16_25",0
16,"2021_Oct_06_1024","0 days 00:06:42.757474000",26,1,1.19987760000004,513.454,"line",1,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,5,"False","16_26",0
16,"2021_Oct_06_1024","0 days 00:06:43.958699000",26,2,1.19987760000004,1714.679,"line",1,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,5,"False","16_26",0
16,"2021_Oct_06_1024","0 days 00:06:49.364442000",26,3,1.19987760000004,7120.422,"line",1.3333,-9.19313414725039,20.6533157890446,-9.19313414725039,-99.3466842109554,"r2c1_right","vertical","selected",NA,5,"False","16_26",0
16,"2021_Oct_06_1024","0 days 00:06:50.233417000",26,4,1.19987760000004,7989.397,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False","16_26",0
16,"2021_Oct_06_1024","0 days 00:06:54.019031000",27,1,2.75225829999999,281.005,"line",2,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False","16_27",1
16,"2021_Oct_06_1024","0 days 00:06:55.554437000",27,2,2.75225829999999,1816.411,"line",2,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,3,"False","16_27",1
16,"2021_Oct_06_1024","0 days 00:06:57.455466000",27,3,2.75225829999999,3717.44,"line",1.3333,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,3,"False","16_27",1
16,"2021_Oct_06_1024","0 days 00:07:00.475904000",27,4,2.75225829999999,6737.878,"line",1.3333,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","released",NA,3,"False","16_27",1
16,"2021_Oct_06_1024","0 days 00:07:01.626077000",27,5,2.75225829999999,7888.051,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False","16_27",1
16,"2021_Oct_06_1024","0 days 00:07:02.395346000",27,6,2.75225829999999,8657.32,"submit",NA,NA,NA,NA,NA,"","","",0.333333333333333,3,"False","16_27",1
16,"2021_Oct_06_1024","0 days 00:07:06.949340000",28,1,3.4760626999996,315.784,"line",1.3333,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,3,"False","16_28",0
16,"2021_Oct_06_1024","0 days 00:07:07.748800000",28,2,3.4760626999996,1115.244,"line",1,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,3,"False","16_28",0
16,"2021_Oct_06_1024","0 days 00:07:08.883117000",28,3,3.4760626999996,2249.561,"line",1.6667,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,3,"False","16_28",0
16,"2021_Oct_06_1024","0 days 00:07:09.818233000",28,4,3.4760626999996,3184.677,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","16_28",0
16,"2021_Oct_06_1024","0 days 00:07:14.623112000",29,1,2.21556519999922,1882.877,"line",1.3333,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,7,"False","16_29",0
16,"2021_Oct_06_1024","0 days 00:07:15.890472000",29,2,2.21556519999922,3150.237,"line",1.6667,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,7,"False","16_29",0
16,"2021_Oct_06_1024","0 days 00:07:16.791047000",29,3,2.21556519999922,4050.812,"line",1.3333,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,7,"False","16_29",0
16,"2021_Oct_06_1024","0 days 00:07:18.261003000",29,4,2.21556519999922,5520.768,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,7,"False","16_29",0
16,"2021_Oct_06_1024","0 days 00:07:21.145723000",30,1,1.50285429999985,513.02,"line",1,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,4,"False","16_30",0
16,"2021_Oct_06_1024","0 days 00:07:23.080821000",30,2,1.50285429999985,2448.118,"line",1,88.508582315937,210.326657894522,88.508582315937,90.3266578945223,"r1c1_right","vertical","selected",NA,4,"False","16_30",0
16,"2021_Oct_06_1024","0 days 00:07:25.383960000",30,3,1.50285429999985,4751.257,"line",1,-106.894850610438,-169.020026316433,-106.894850610438,-289.020026316433,"r3c0_right","vertical","selected",NA,4,"False","16_30",0
16,"2021_Oct_06_1024","0 days 00:07:26.185764000",30,4,1.50285429999985,5553.061,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False","16_30",0
16,"2021_Oct_06_1024","0 days 00:07:28.719485000",31,1,0.992009500000677,796.153,"line",1.3333,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,4,"False","16_31",0
16,"2021_Oct_06_1024","0 days 00:07:29.954134000",31,2,0.992009500000677,2030.802,"line",1.3333,88.508582315937,210.326657894522,88.508582315937,90.3266578945223,"r1c1_right","vertical","selected",NA,4,"False","16_31",0
16,"2021_Oct_06_1024","0 days 00:07:30.988269000",31,3,0.992009500000677,3064.937,"line",1.3333,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,4,"False","16_31",0
16,"2021_Oct_06_1024","0 days 00:07:32.325383000",31,4,0.992009500000677,4402.051,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False","16_31",0
16,"2021_Oct_06_1024","0 days 00:07:34.875311000",32,1,1.16015789999983,562.756,"line",1.3333,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,6,"False","16_32",0
16,"2021_Oct_06_1024","0 days 00:07:38.012138000",32,2,1.16015789999983,3699.583,"line",1.3333,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,6,"False","16_32",0
16,"2021_Oct_06_1024","0 days 00:07:42.349589000",32,3,1.16015789999983,8037.034,"line",1.3333,88.508582315937,210.326657894522,88.508582315937,90.3266578945223,"r1c1_right","vertical","selected",NA,6,"False","16_32",0
16,"2021_Oct_06_1024","0 days 00:07:43.351383000",32,4,1.16015789999983,9038.828,"submit",NA,NA,NA,NA,NA,"","","",1,6,"False","16_32",0
16,"2021_Oct_06_1024","0 days 00:07:49.457755000",33,1,1.83252979999997,3550.531,"line",1,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,3,"False","16_33",0
16,"2021_Oct_06_1024","0 days 00:07:52.460351000",33,2,1.83252979999997,6553.127,"line",1.6667,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,3,"False","16_33",0
16,"2021_Oct_06_1024","0 days 00:07:53.293583000",33,3,1.83252979999997,7386.359,"line",1.6667,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,3,"False","16_33",0
16,"2021_Oct_06_1024","0 days 00:07:54.129984000",33,4,1.83252979999997,8222.76,"submit",NA,NA,NA,NA,NA,"","","",0.333333333333333,3,"False","16_33",0
